0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0073286527084357135,0.075514726586854,0.037532811943232706,0.01408319089555984,0.00800684400321318,0.0020646564998644734,0.0012179148414150273,0.0005058245024786499,0.00048725465245930924,0.0003611809279797334,0.00021608655236247744,0.0001371086836558431,8.212470869141595e-05,5.331900776590308e-05,7.466774516424428e-05,6.373152936183552e-05,3.309734221801364e-05,5.294225655916307e-05,7.868057459146729e-05,0.00016609440184239027,0.0001985621706534094,0.00019960296526885406,0.0003030176766460256,0.00025524290931550856,0.0002128791075527912,6.985111323741324e-05,2.5462674733451555e-06,156.14730276380266,9.025779553822108,7.223879277706146,-734.6030970982143,98.88164329528809,55.339633396693635,42.280896868024556,23.532500675746373,26.23727171761649,10.93415914263044,16.16874749319894,11.5613340650286,6.8927909306117465,6.565864290509905,-1.1994209289550781,2.4479408264160156,770.9445789882114,0.33241382454122814,7.428571428571429,17.708467415400914,0.13002322586882137,0.026611610435923336,0.0010628158837562296,0.0013250698630672883,0.2992159899856363,0.008850790258812984,0.2992159899856363,186.30183628627233,0.014234351950498032,0.5555880410330636,0.21454640371458872,0.22986553742417268,0.33633398158209665,1.0,0.2857142857142857,0.0,-2.710690446256482e-08,0.14930252832501928,0.2614753491112164,0.8547584116458893,0.03355346227596913,0.7129360207722389
0.018483116474401737,0.10274899551378829,0.037615526596450115,0.01413716992413226,0.008014644640882449,0.0020660938758477903,0.0012183062520177504,0.0005061599407960264,0.00048745910472851913,0.00036125256548302787,0.0002163943779903223,0.00013727884600354758,8.232251814531213e-05,5.364632254765768e-05,7.56863645879743e-05,6.473682450242839e-05,3.47904842133825e-05,5.485616169867821e-05,8.200006738791541e-05,0.00016822628309195613,0.0002046479525493591,0.0002074381058524263,0.00031000843838618105,0.00025950262800376677,0.000216850987986358,7.163374000031451e-05,2.6533831477390128e-06,215.45459243229456,11.003338984080724,5.445433880601611,-695.7523803710938,86.03547695704869,61.56576483590262,50.12530735560826,29.10210691179548,29.842032023838588,15.395425524030413,17.88461058480399,14.654894965035576,10.059703281947545,6.965621675763812,0.19267545427594865,3.6615497044154575,754.9470143999372,0.23143633295382773,7.571428571428571,19.42683070046561,0.1685225617672716,0.026675776383074532,0.0010739146522869955,0.0013571425837913661,0.32227784608091625,0.01076685996460063,0.32227784608091625,143.47382736206055,0.0077597551093536565,0.694674551486969,0.19372985192707606,0.11159556838018554,0.3816857763699123,1.0,0.14285714285714285,0.0,-3.4196602882730076e-08,0.18788129463791847,0.3073898734790938,1.0413226868425096,0.023259202151426246,0.5012007842342427
0.02366676159934806,0.11204246977078063,0.03763988154657584,0.014020796401642397,0.007918192854698905,0.0020266608504389944,0.0011894776101014162,0.000493904393408684,0.0004751164208463316,0.00035263521969649707,0.00020683821649721982,0.00013229678796733424,7.780321750569133e-05,4.872014116991912e-05,7.273841572441597e-05,6.025416366485713e-05,3.014100353279251e-05,5.161550601379921e-05,8.119579407710782e-05,0.00016791904749879905,0.000202825035233088,0.000206542686490658,0.00030744960219765617,0.00025922919699691453,0.00021674975947202517,6.97367091139053e-05,2.596341097671484e-06,249.64967823028564,11.28999148096357,5.0910782771451135,-713.3138253348214,78.25764274597168,64.80434199741909,55.11742428370884,31.571291787283762,29.932187489100865,19.563542774745397,20.15692629132952,19.906941277640207,15.377662658691406,8.813691820417132,1.3294061933244978,4.364859444754464,749.0526101248605,0.2005570259477411,6.857142857142857,19.517251014709473,0.18325199346457208,0.02636644671812454,0.0010278725975305342,0.0013495266817439447,0.31818677484989166,0.011392266489565372,0.31818677484989166,139.19102696010046,0.0033921166809055387,0.8354452337537494,0.0988635676247733,0.06569118345422405,0.4337529795510428,1.0,0.0,0.0,-3.680063047945785e-08,0.2020204088517598,0.34421840629407335,1.1541184995855605,0.012819267809391022,0.017215301117013432
