NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,0.1,0.2,0.3,0.4
-0.0267856378108263,-0.6280025720596314,-0.2054869160056114,-0.0190411174669861,-0.6676817297935486,-0.2044830426573753,-0.0185113385319709,-0.6680684566497803,-0.2040125668048858,-0.0187634969130158,-0.6685971617698669,-0.203784829378128,-0.0437603026628494,-0.6610480546951294,-0.1906635984778404,-0.0433946583420038,-0.661525297164917,-0.191664345562458,-0.0435800679028034,-0.6628404259681702,-0.1905895441770553,0.0640813335776329,-0.6674054861068726,-0.1448066428303718,-0.0527648545801639,-0.6497179388999939,-0.0933772541582584,0.0117763329297304,-0.6082515239715576,-0.1817710846662521,-0.0225215235259383,-0.6004917740821838,-0.1663000553846359,0.1912718653678894,-0.4759183585643768,-0.1096858978271484,-0.12915069013834,-0.5034634828567505,-0.0562881350517272,0.1919445991516113,-0.235943940281868,-0.1528958201408386,-0.251315101981163,-0.2956506311893463,-0.0541039910167455,0.0493614052422344,-0.1568093180656433,-0.2332763016223907,-0.1832897871732711,-0.1450599789619445,-0.1635587960481643,0.0063288960605859,-0.1095700204372406,-0.2594766765832901,-0.1507872730493545,-0.0792302258312702,-0.1872569635510444,-0.0221713923849165,-0.1475181758403778,-0.269763758778572,-0.1248795181512832,-0.1099585369229316,-0.2013861000537872,0.029031676473096,-0.1642729103565216,-0.2338544011116027,-0.1584438681602478,-0.1432734608650207,-0.1709319904446601,0.1147683307528495,0.0054127824492752,-0.0012230148044181,-0.1150507017970085,-0.00596659258008,0.0021397936041466,0.1030087396502494,0.4106651902198791,-0.0771503359079361,-0.1289986565709114,0.3900594770908355,-0.0283453756943345,0.113868673145771,0.7841530203819275,0.0096342464443296,-0.1091015219688415,0.751627516746521,0.0579451255500316,0.1196503430604934,0.8318023204803466,0.0084064494352787,-0.1127376943826675,0.7985085248947144,0.0576841726899147,0.1552625745534896,0.8996764063835144,-0.1084083139896392,-0.1874469220638275,0.854030990600586,-0.0383675703778862,3.1828724e-05,0.00012218548,0.0044008023,0.0036500883,0.0002301911,0.00013600502,0.00027617504,5.129842e-05,2.1651704e-05,7.320877e-06,1.1790704e-06,3.6503855e-07,4.2904708e-07,2.4124944e-07,2.3112804e-07,2.3152555e-07,8.610065e-07,2.3742296e-06,6.128821e-06,1.229338e-05,3.4528061e-06,3.8158328e-06,9.32686e-06,5.9930558e-06,1.3184505e-05,6.6403218e-06,2.3406267e-07,176.39999389648438,116.04393005371094,0.2520553469657898,5.0
-0.0456337891519069,-0.6267651915550232,-0.1738017499446869,-0.0372199315577745,-0.66655935049057,-0.1764928221702575,-0.0366701714694499,-0.6669347524642945,-0.1760330155491828,-0.0369082253426313,-0.6674544215202332,-0.1758177936077118,-0.0588837668299675,-0.6595473289489746,-0.1594296008348465,-0.058480416983366,-0.6600874900817871,-0.1603604137897491,-0.0586875706911087,-0.6614184021949768,-0.1593042314052581,0.0516125775873661,-0.6680628180503845,-0.1325409069657325,-0.0553363189101219,-0.6507411003112793,-0.0664065162185579,-0.0048229906708002,-0.6079957008361816,-0.1557224527001381,-0.03523715659976,-0.6001758813858032,-0.1358574949204921,0.1883659899234771,-0.4782252311706543,-0.1022599130868911,-0.1248740211129188,-0.5039600849151611,-0.0300906926393508,0.1796397149562835,-0.2359103173017502,-0.1526879042387008,-0.231795260310173,-0.2952322602272034,-0.0220951747149229,0.0214477282948791,-0.163737142086029,-0.2256738036870956,-0.1885337740182876,-0.1592474788427353,-0.1342042028903961,-0.0243000138550996,-0.1154636979103088,-0.2490750849246978,-0.1648638844490051,-0.0980477735400199,-0.1580023854970932,-0.0544652835465967,-0.1553669780492782,-0.2598086774349212,-0.1443555638194084,-0.1290926843881607,-0.1736357107758522,-2.8829555958509447e-06,-0.1720688819885253,-0.2257607161998748,-0.1675864487886428,-0.1581723064184189,-0.1429830312728882,0.1142623394727706,0.0058705396950244,-0.0046715286065591,-0.1145451664924621,-0.0064229970797896,0.0056435707840137,0.1012138232588768,0.4106805682182312,-0.0807861328125,-0.1325630247592926,0.3897850394248962,-0.0241600426845252,0.1127693802118301,0.7837109804153443,-0.0030282229650765,-0.1212395116686821,0.7543028473854065,0.0487788848578929,0.1185233741998672,0.8313624620437622,-0.0046446435619145,-0.1259953767061233,0.8017072558403016,0.0478779718279838,0.1534903943538665,0.9005818605422974,-0.1176242128014564,-0.2065912306308746,0.8570277333259583,-0.0464645348489284,2.6320346e-05,0.007561595,0.0007715229,9.161206e-06,0.00042369188,3.7056965e-05,1.5853042e-05,1.0468859e-06,4.1146214e-07,3.1405847e-07,8.5675524e-08,5.0834842e-08,2.975327e-08,3.047657e-08,2.2514955e-08,2.4945455e-08,5.0657412e-08,3.0360255e-08,1.9563491e-07,2.563684e-07,1.0080822e-07,8.8546095e-08,6.134925e-07,3.327449e-07,6.261917e-07,2.405927e-07,1.2563531e-08,88.19999694824219,260.3855285644531,0.2100171148777008,2.0
-0.0601153519004583,-0.6282759547233582,-0.1405656188726425,-0.0509628776460886,-0.6679857492446899,-0.1465096533298492,-0.0503955774009227,-0.6683712363243103,-0.1460545182228088,-0.0506230469793081,-0.6688539385795593,-0.1458584368228912,-0.0697812505066394,-0.6610391020774842,-0.1265292182564735,-0.0693518653512001,-0.6616607785224915,-0.1273902982473373,-0.0695671051740646,-0.6630111455917358,-0.1263339385390281,0.0426159027963876,-0.6702557802200317,-0.1173450514674186,-0.0547913111746311,-0.6550843596458436,-0.0378742860164493,-0.0175667162984609,-0.6101330757141114,-0.1278201028704643,-0.0443747948855161,-0.6028268933296204,-0.1040140748023986,0.1846258372068405,-0.4820538103580475,-0.0935527369379997,-0.118589586019516,-0.5051356077194213,-0.0010843589901924,0.1663895159959793,-0.2374651104211807,-0.1488143652677536,-0.2073346704244613,-0.2950646758079528,0.0132426131516695,-0.0050453099422156,-0.1710452884435653,-0.2129203736782074,-0.1935350984334945,-0.1740390211343765,-0.1008714884519577,-0.0532777313143014,-0.1215125381946563,-0.2332269757986068,-0.1783624857664108,-0.1173587620258331,-0.1242079079151153,-0.0848215095698833,-0.1629605114459991,-0.2448847204446792,-0.1636482089757919,-0.1484545469284057,-0.1419106125831604,-0.0274401995819062,-0.1799963504076004,-0.2125997841358184,-0.1763660699129104,-0.1736349642276763,-0.1112986326217651,0.1134270191192627,0.0062232175841927,-0.009218310561846,-0.1136955454945564,-0.0067660363391041,0.0102518514497205,0.0999108135700225,0.4104012429714203,-0.081007282435894,-0.1336252629756927,0.3898685693740845,-0.0158948753029108,0.113113896548748,0.7827728629112244,-0.0123692088294774,-0.1319821089506149,0.7577479243278503,0.0450710818171501,0.1189773112535476,0.8304108619689942,-0.0143689973745495,-0.1379472285509109,0.805736494064331,0.0434551127254962,0.1525754779577255,0.9014567494392396,-0.123079565167427,-0.2250361979007721,0.860864806175232,-0.0480926923453807,5.8630874e-05,0.008471298,6.866642e-06,0.0002931595,0.00010340054,6.924733e-06,4.728136e-07,3.76238e-07,1.6045811e-07,1.3685583e-07,1.3171409e-07,7.120751e-08,5.3091064e-08,4.713394e-08,4.1537387e-08,3.2064836e-08,3.1394457e-08,3.027439e-08,2.5420627e-08,2.6713028e-08,2.0456966e-08,1.824536e-08,2.3476668e-08,1.5589887e-08,3.464425e-08,1.3196726e-08,1.3347586e-08,66.1500015258789,326.7138671875,0.2001848667860031,1.0
-0.0740835018455982,-0.6309732317924499,-0.1072656095027923,-0.0640756145119667,-0.6706151843070984,-0.1166677087545395,-0.0634939063340425,-0.6710083603858947,-0.116226802766323,-0.0637131825089454,-0.6714423179626465,-0.1160421758890151,-0.0800069406628608,-0.6640151500701904,-0.0936952769756317,-0.0795537263154983,-0.6647212862968445,-0.094498161971569,-0.0797810398042202,-0.6660925149917603,-0.0934457525610923,0.0343458145856857,-0.673055362701416,-0.1027228906750679,-0.0528262235224247,-0.6607130169868469,-0.0097120251040905,-0.0297942250967025,-0.6131040692329407,-0.1000520721077919,-0.0528839971870183,-0.6065972208976745,-0.0722193613648414,0.1791606903076172,-0.4863801538944244,-0.085560642182827,-0.1109344661235809,-0.5063155174255372,0.0283043831586837,0.150250981748104,-0.239703294634819,-0.1436836272478103,-0.1809862047433853,-0.294774442911148,0.0480114731937646,-0.0315269629471004,-0.1805482536554336,-0.1970194429159164,-0.1976426422595977,-0.1883304387331009,-0.0675252757966518,-0.0817664977163076,-0.1307183355093002,-0.2141746789216995,-0.1902726262807846,-0.1361289873719215,-0.0899007782340049,-0.1133239477872848,-0.1738251596689224,-0.2264000505208969,-0.1808946549892425,-0.1677657261490822,-0.1090477839112281,-0.054116741893813,-0.1903189599514007,-0.1961981475353241,-0.183959025144577,-0.1888850033283233,-0.0792977578938007,0.1121799737215042,0.0064364667981863,-0.0141342878807336,-0.1124239847064018,-0.0069636938162148,0.0152319372165948,0.0987256720662117,0.4096958816051483,-0.0804794579744339,-0.1344257742166519,0.389963835477829,-0.0063224481418728,0.1132543042302131,0.7806029319763184,-0.0186745951883494,-0.1412997901439666,0.7611986994743347,0.0444989696145057,0.119182701408863,0.8281359314918518,-0.0207404915243387,-0.1481545150279998,0.8097023487091064,0.0422423586249351,0.1511616826057434,0.9014228105545044,-0.1244433671236038,-0.2405423998832702,0.864830732345581,-0.0462863802909851,0.0005023682,0.0076691527,0.00011546732,0.00014268632,7.2002194e-06,3.465698e-07,2.2713104e-07,3.988636e-08,2.9002125e-08,1.7065833e-08,3.6276262e-08,1.1621137e-08,5.5701627e-10,2.986021e-09,3.2022305e-09,4.2336183e-09,1.521903e-08,4.8157037e-08,1.4415008e-07,1.0645883e-07,7.409694e-08,9.861869e-08,2.166671e-07,1.5677887e-07,1.674591e-07,1.1476162e-07,3.9678008e-09,66.1500015258789,363.5920715332031,0.1677487939596176,1.0
-0.0861289195716381,-0.6337299585342407,-0.0854908302426338,-0.0753615863621234,-0.6733796834945679,-0.097793798148632,-0.0747828833758831,-0.6737784028053284,-0.0973655596375465,-0.074991501122713,-0.6741632580757141,-0.0971864894032478,-0.0888321444392204,-0.6673858046531678,-0.0726968139410018,-0.0883718818426132,-0.668154489994049,-0.0734854198992252,-0.0886116087436676,-0.669544005393982,-0.0724466249346733,0.0268212154507637,-0.6755371332168579,-0.0950783759355545,-0.0506031945347785,-0.6666250586509704,0.0073370434809476,-0.0405686482787132,-0.6156849980354309,-0.0823217377066612,-0.0604012347757816,-0.6102102160453796,-0.0516740877181291,0.1715972363948822,-0.4908982753753662,-0.0851174160838127,-0.1026859357953071,-0.507427167892456,0.0500000029802322,0.1336210146546363,-0.243437647819519,-0.1421805679798126,-0.1594019889831543,-0.2943777620792389,0.0708615012466907,-0.0543579856865108,-0.1899477660655975,-0.1865601897239685,-0.1992543369531631,-0.1992870956659317,-0.0462246634066104,-0.1055947840213775,-0.1399474561214447,-0.2024310141801834,-0.1968578875064849,-0.1498201325535774,-0.0672742255032062,-0.1370131894946098,-0.1841503798961639,-0.2145069867372512,-0.1907587140798568,-0.182202410697937,-0.0872510693967342,-0.0767216496169567,-0.2002649992704391,-0.1853412538766861,-0.1885748565196991,-0.2006962954998016,-0.0588372997939586,0.1104861989617347,0.0063364429399371,-0.0200101871043443,-0.1106955915689468,-0.0068460079841315,0.0211556101217865,0.097534193098545,0.4084241867065429,-0.0804215610027313,-0.1356349736452102,0.3900541841983795,0.003635692037642,0.1133247077465057,0.7774413228034973,-0.0218297811225056,-0.1485848635435104,0.763368034362793,0.0473612420260906,0.1193493872880935,0.8247992634773255,-0.0238688357174396,-0.1557403177022934,0.8120824456214905,0.0444812424480915,0.1485876560211181,0.899429178237915,-0.1251415699720382,-0.2513381570577621,0.8672626852989197,-0.0413902465254068,0.0011970362,0.0076577384,0.00023068787,4.8652644e-05,1.4269086e-05,2.4509973e-06,5.6205306e-07,1.2275189e-06,5.610147e-07,5.9106856e-07,3.701764e-07,3.087616e-07,1.8307469e-07,2.1124889e-07,4.640452e-07,2.180825e-07,1.5479263e-06,2.6790856e-06,1.4349715e-05,1.3928267e-05,5.2555765e-06,4.5175384e-06,6.94104e-06,6.854059e-06,1.2581684e-05,5.485141e-06,1.9809796e-07,66.1500015258789,208.4239196777344,0.1833330988883972,1.0
-0.0925215944647789,-0.637727415561676,-0.0784102633595466,-0.0815427392721176,-0.6773169159889221,-0.0916663572192192,-0.0809787020087242,-0.6777188301086425,-0.0912446439266204,-0.0811811357736587,-0.6780618786811828,-0.091063468158245,-0.0938380002975463,-0.6718448877334595,-0.0660301610827445,-0.0933856531977653,-0.6726497292518616,-0.0668272040784359,-0.0936342060565948,-0.674052095413208,-0.0657976731657981,0.0214189834892749,-0.6783726453781128,-0.0927977368235588,-0.0486496232450008,-0.6718180418014527,0.0119927142281085,-0.0468137331306934,-0.6190250992774964,-0.0766776338219642,-0.0649790234863758,-0.6143323063850403,-0.045371713116765,0.1632484495639801,-0.4944259762763977,-0.0880932971835136,-0.096484836935997,-0.5083216309547425,0.0579795017838478,0.1150789245963096,-0.2487656533718109,-0.1411995679140091,-0.1460022240877151,-0.2951200306415558,0.0776263520121574,-0.0765698038041591,-0.1989562928676605,-0.177805757522583,-0.1961783677339554,-0.2069644957780838,-0.0397319793701171,-0.1285127088427543,-0.1496181458234787,-0.1927965492010116,-0.1948650479316711,-0.1589421242475509,-0.0602161101996898,-0.1585358887910843,-0.1939762860536575,-0.204621484875679,-0.1912445783615112,-0.19185311794281,-0.0803119011223316,-0.0981490358710289,-0.2094507306814193,-0.1763077229261398,-0.1869513630867004,-0.2089824557304382,-0.0526106104254722,0.108724370598793,0.0061523938551545,-0.024611348286271,-0.108902221918106,-0.006644716206938,0.0257766176015138,0.096805839240551,0.4069664061069488,-0.0789077505469322,-0.1367565035820007,0.3901447415351867,0.0121436320245265,0.1136862695217132,0.7734709501266479,-0.0188840749324299,-0.1533780246973037,0.7647235751152038,0.053802502900362,0.1198238804936409,0.8205641746520996,-0.02043708472047,-0.1605487614870071,0.8134951710700988,0.0507238529622554,0.1467193484306335,0.8965692520141602,-0.1199706643819809,-0.2563689321279526,0.8688645005226135,-0.0328680306673049,0.0022212253,0.008710514,9.9532845e-05,4.923618e-06,3.329339e-06,3.1452151e-07,1.9563305e-07,2.0119403e-08,9.775238e-09,7.557558e-09,8.2951e-09,3.8702583e-09,6.4843055e-09,6.186397e-09,8.129953e-09,2.337495e-08,9.8638615e-08,5.9678875e-08,4.1382384e-07,5.5080073e-07,2.156321e-07,2.0300408e-07,6.608629e-07,5.9887486e-07,9.663642e-07,5.395202e-07,1.47305865e-08,44.09999847412109,362.0573425292969,0.0953456610441207,1.0
-0.0931913822889328,-0.6428071856498718,-0.0766608133912086,-0.0828063324093818,-0.6822214961051941,-0.0889779224991798,-0.0822492331266403,-0.6826252579689026,-0.0885867580771446,-0.082462565600872,-0.6829272985458374,-0.0884032383561134,-0.0950915992259979,-0.677259886264801,-0.0637121647596359,-0.0946480154991149,-0.678087055683136,-0.0645123712718486,-0.0948982208967208,-0.679500412940979,-0.0634762048721313,0.0184124441817402,-0.6816325902938842,-0.0929135978221893,-0.0480114459991455,-0.6761019229888916,0.0118303798139095,-0.0480223886668682,-0.6232735872268677,-0.0745921432971954,-0.0660107791423797,-0.619143295288086,-0.0434510383754968,0.1552497655153274,-0.497748863697052,-0.0926020607352256,-0.0925951763987541,-0.5092631101608276,0.0614624254405498,0.0950857728719711,-0.2577077835798264,-0.1409956485033035,-0.1486676841974258,-0.299689769744873,0.0740708887577056,-0.0958297044038772,-0.2088150322437286,-0.1680766761302948,-0.1922250241041183,-0.2162136554718017,-0.0467372626066207,-0.1472619235515594,-0.1608385384082794,-0.1817460626363754,-0.1877009034156799,-0.169360664486885,-0.0662878565490245,-0.174743777513504,-0.2032313227653503,-0.193299314379692,-0.1831229567527771,-0.202234137058258,-0.0830554045736789,-0.115976832807064,-0.2184858947992324,-0.1662261843681335,-0.1825611323118209,-0.2184843748807907,-0.0581582307815551,0.1071922793984413,0.0059366377070546,-0.0276867020875215,-0.1073449745774269,-0.0064137918874621,0.0288541004061698,0.0958737105131149,0.4056884407997131,-0.0762404263019561,-0.1384348928928375,0.3904768884181976,0.0195862890221178,0.1141371577978134,0.7695709347724915,-0.01337554740021,-0.1558710634708404,0.7656204342842102,0.0621749572455883,0.1203750669956207,0.8163285732269288,-0.0143628213787451,-0.1627869099378585,0.8143764734268188,0.0590632505714893,0.1451298773288726,0.8933198571205139,-0.1126337766647338,-0.2583315551280975,0.8699366807937622,-0.0214125091210007,0.0018490539,0.006740085,2.8648774e-05,2.2057295e-06,1.7015248e-06,1.9928596e-07,2.1679864e-07,1.0716434e-07,6.631429e-08,5.6261715e-08,3.4817685e-08,2.6915385e-08,2.1647095e-08,2.199678e-08,3.6548517e-08,2.0572863e-08,2.991096e-08,3.5733827e-08,4.3828514e-08,1.04369164e-07,1.4291258e-07,1.0839978e-07,2.2807342e-07,1.9442787e-07,2.0447946e-07,8.18808e-08,1.4225529e-08,44.09999847412109,399.7943115234375,0.0606279894709587,0.0
-0.0921096056699752,-0.6480995059013367,-0.0811467170715332,-0.0824155494570732,-0.6871383190155029,-0.0923476159572601,-0.0818634673953056,-0.6875418186187744,-0.0919819295406341,-0.0820881053805351,-0.6878207802772522,-0.0918077558279037,-0.0949952349066734,-0.6823937296867371,-0.0683081299066543,-0.0945585533976554,-0.6832208514213562,-0.0691357843577861,-0.0948085233569145,-0.6846412301063538,-0.0680815085768699,0.0163304364308714,-0.6845914244651794,-0.0952129676938056,-0.0490070968866348,-0.6788342714309692,0.0053978989832103,-0.04755100607872,-0.6276588082313538,-0.0779021114110946,-0.0657757177948951,-0.6236617922782898,-0.0481257390230894,0.149068734049797,-0.5002647042274475,-0.0970751464366912,-0.0924790382385254,-0.5109338641166687,0.0573454115539789,0.0778928123414516,-0.2678252875804901,-0.1408368378877639,-0.1604381769895553,-0.3073343575000763,0.0585802099201828,-0.1129907816648483,-0.2190473526716232,-0.1596425980329513,-0.1858675181865692,-0.2264385253190994,-0.0674160718917846,-0.1645736873149871,-0.1730593919754028,-0.1728869318962097,-0.1757189214229583,-0.180549344420433,-0.0867909513413906,-0.1893449246883392,-0.2131380528211593,-0.1843032717704772,-0.168352971971035,-0.2130528599023819,-0.0994655482470989,-0.1318452551960945,-0.2277342438697815,-0.1577729523181915,-0.1746721237897873,-0.2287341654300689,-0.0768036752939224,0.1060291215777397,0.005771598033607,-0.0294084571301937,-0.1061679646372795,-0.0062348250299692,0.0305687252432107,0.0949184700846672,0.4048138916492462,-0.0712518960237503,-0.1404203116893768,0.3911549925804138,0.026446652598679,0.1155938103795051,0.7658860683441162,-0.0011689166189171,-0.1567360579967499,0.7657728672027588,0.0729268476366996,0.121972781419754,0.8122637033462524,-0.0012813788140192,-0.1633327931165695,0.8143958449363708,0.0703044824302196,0.1439728677272796,0.8900707006454468,-0.0996414005756378,-0.2585413336753845,0.8704289793968201,-0.007996960915625,0.0012549039,0.0046336306,9.471272e-06,2.3352104e-06,1.8859204e-06,1.7542534e-07,9.56908e-08,2.0246588e-07,9.15168e-08,4.967836e-08,9.2992224e-08,1.799375e-07,3.700079e-07,4.21572e-07,5.987402e-07,3.105214e-07,1.0234471e-06,1.7205025e-06,3.9836345e-06,2.5404095e-05,1.6228774e-05,2.8514372e-05,3.1390333e-05,4.119669e-05,4.160743e-05,1.7161872e-05,3.7330045e-07,44.09999847412109,145.05282592773438,0.0720203295350074,0.0
-0.0889476016163826,-0.652807641029358,-0.0950807273387908,-0.080241410434246,-0.691270649433136,-0.1033869415521621,-0.0796846210956573,-0.6916770100593567,-0.1030197277665138,-0.0799244686961174,-0.691951310634613,-0.1028659015893936,-0.094248329102993,-0.6866208910942078,-0.0819472208619117,-0.0938187643885612,-0.6874313473701477,-0.0828124620020389,-0.0940610751509666,-0.6888547420501709,-0.0817287996411323,0.01522206235677,-0.6868746519088745,-0.0980671823024749,-0.0538218960165977,-0.6804267048835755,-0.0072212900035083,-0.046067938953638,-0.6315195679664611,-0.088180923461914,-0.0649539940059185,-0.6274742245674133,-0.061771161481738,0.1440124839544296,-0.5021511137485504,-0.1006897211074829,-0.0991884261369705,-0.5128342032432556,0.0461936608131509,0.065200937539339,-0.2778259873390197,-0.1413499563932418,-0.1802749991416931,-0.3154135644435882,0.0356474308762699,-0.1269907400012016,-0.225979483127594,-0.1556169867515563,-0.1800398230552673,-0.2360470592975616,-0.0939159043133258,-0.1791171669960022,-0.1812988877296447,-0.168118143081665,-0.1637965947389602,-0.1914054989814758,-0.1136605836451053,-0.2021424114704132,-0.2185802072286606,-0.1786664634943008,-0.1533456206321716,-0.2226792156696319,-0.1225496388971805,-0.1452052175998687,-0.2333049118518829,-0.1533255010843277,-0.1670562982559204,-0.2379924118518829,-0.1011872731149196,0.1054312720894813,0.0056791394017636,-0.0297895293682813,-0.1055699586868286,-0.0061321799643337,0.0309313468635082,0.0941306501626968,0.4044786393642425,-0.065628894418478,-0.1434193611145019,0.3920982837677002,0.0314568072557449,0.1176603659987449,0.7634921908378601,0.0125366927473805,-0.156706103682518,0.76575186252594,0.0817477665841579,0.1242315351963043,0.8095670580863953,0.0131575371837243,-0.1627723783254623,0.8142342805862427,0.0798324897885322,0.1440932601690292,0.8877516865730286,-0.087473127245903,-0.2568055868148803,0.871043348312378,0.0021962702274322,0.0010706764,0.0032608248,9.159168e-06,7.582411e-08,9.4639284e-07,1.2090842e-07,4.281631e-08,3.818762e-08,2.7766035e-08,5.6454006e-09,3.2881111e-09,6.4901484e-09,4.6532267e-09,2.7057416e-09,1.3536458e-08,1.3884734e-08,3.152447e-08,3.1982665e-08,1.9090683e-07,2.5036388e-07,2.2512539e-07,4.6570412e-07,1.7096871e-06,7.7571184e-07,1.3233121e-06,4.7486597e-07,1.0726456e-08,44.09999847412109,327.0813903808594,0.0471633002161979,0.0
-0.0808631740510463,-0.6567164897918701,-0.1163169279694557,-0.0733696542680263,-0.6945974946022033,-0.1202363058924675,-0.072804132848978,-0.695008659362793,-0.1198476001620292,-0.0730583108961582,-0.6952873826026916,-0.1197139486670494,-0.0904828444123268,-0.6899756789207458,-0.1025334790349006,-0.0900615856051445,-0.6907633543014526,-0.1034334108233451,-0.0902898237109184,-0.6921862125396728,-0.1023164674639701,0.0151373913511633,-0.6884531736373901,-0.1010530814528465,-0.0621757000684738,-0.6811817169189454,-0.0248629345558583,-0.0411031801253557,-0.6346590399742127,-0.1036438822746276,-0.0631155602633953,-0.6304652452468872,-0.0822521395981311,0.1408742070198059,-0.5027665495872498,-0.1021225988864898,-0.1116252943873405,-0.5147129893302917,0.0277026415045838,0.0563001431524753,-0.2860140800476074,-0.1406905263662338,-0.2066766202449798,-0.3235026657581329,0.0062004117760807,-0.1371050387620926,-0.2306384265422821,-0.1543390899896621,-0.1755491614341736,-0.2478624552488327,-0.1240254022181034,-0.1896658688783645,-0.1869402229785919,-0.1662238240242004,-0.152753809094429,-0.206074571609497,-0.1446834459900856,-0.210978701710701,-0.2228780090808868,-0.1764963656663894,-0.1396097347140312,-0.2360676109790802,-0.1499554902315139,-0.1549373745918273,-0.2374486595392227,-0.1518743872642517,-0.159703442454338,-0.2496747404336929,-0.12908271625638,0.1055841818451881,0.0057337603531777,-0.027515672892332,-0.1057372361421585,-0.006183682475239,0.0286360438913106,0.0950098350644111,0.4044285953044891,-0.0602379731833934,-0.1469494491815567,0.3930351614952087,0.02871895711869,0.1203866377472877,0.7624795317649842,0.0243499287753365,-0.1565768152475357,0.7655101299285889,0.0846803188323974,0.1271324217319488,0.8083772301673889,0.0255848131841048,-0.1620647311210632,0.8138607859611511,0.0835965752601623,0.147793099284172,0.8869052410125733,-0.0764090865850448,-0.2524654507637024,0.8720240712165832,0.0044238498434424,0.00066977326,0.0022796998,4.789479e-06,6.044682e-07,5.179517e-07,1.2421975e-07,6.5225876e-08,9.774501e-08,5.98496e-08,1.6896012e-08,3.5883453e-08,1.5684567e-08,8.088398e-09,6.829268e-09,5.785235e-09,6.067144e-09,4.4320076e-09,7.105758e-09,5.4835243e-09,5.434891e-09,4.232125e-09,5.7225513e-09,1.7101302e-08,1.160755e-08,1.4222011e-08,1.0140258e-08,2.2887432e-09,44.09999847412109,426.8904418945313,0.0418615043163299,0.0
