0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1.5314905e-08,8.905083e-09,1.6498852e-09,3.6101495e-09,9.7904636e-09,7.550368e-09,1.1636557e-08,5.334661e-09,4.6989914e-09,2.6321164e-08,2.4489575e-08,2.9101933e-08,2.493545e-09,3.798658e-08,1.6133833e-07,6.1515046e-08,2.3468658e-08,4.427572e-08,3.2430165e-08,4.068661e-08,2.8635006e-07,8.273775e-07,1.4427753e-06,7.2666614e-07,3.477145e-08,1.3450217e-08,3.0241296e-10
1.7529624e-06,6.620731e-05,0.00042272548,0.00706899,0.014474504,0.010663141,0.018892137,0.0057386695,0.003619208,0.0014584481,0.00024877518,0.0003162168,0.0011025289,0.00219281,0.00024263604,0.0008324593,0.0019156564,0.00062723586,0.00055192504,0.0014399523,0.0023598606,0.0021240094,0.0010021103,0.0009568704,0.0006850826,0.0005380775,0.00020880296
0.001411431,0.049180925,0.12552916,0.019982485,0.00029388195,6.075838e-06,1.9063871e-05,3.9186354e-05,4.80651e-05,0.00074852066,0.00052375754,0.00017392667,0.000460169,0.00029728908,0.00059438543,0.00020363761,0.0002946234,0.00051130756,0.0004450884,0.00093203,0.001293113,0.00071846903,0.0010903672,0.00064115465,0.00038105098,0.00014453722,7.112691e-05
0.038743816,0.10386985,0.06430614,0.0009469305,8.146706e-06,2.128903e-06,2.7544183e-06,5.101005e-06,1.370678e-05,2.2924904e-05,0.000103194645,3.675012e-05,7.793918e-05,4.350425e-05,7.581149e-05,4.2407777e-05,5.7513436e-05,5.0946535e-05,0.00014168226,0.00020179352,0.0001660869,0.00013248461,5.374942e-05,8.1591614e-05,5.454851e-05,4.8110276e-05,1.759363e-05
0.0067567416,0.14957985,0.04913299,0.00042390559,3.8388757e-06,1.2842575e-06,3.5449466e-06,1.5701487e-06,5.3755816e-06,3.8786925e-06,5.597636e-06,2.811127e-06,5.0725585e-06,8.904626e-06,1.1311077e-05,9.625332e-06,3.0477272e-06,5.8800842e-06,1.6898239e-05,2.2427987e-05,5.3053955e-05,3.569865e-05,1.0945229e-05,8.3865e-06,3.2920186e-06,1.9033638e-06,7.654935e-07
0.047626924,0.116240144,0.029356238,0.00030590338,9.590825e-07,1.0934396e-06,1.8742868e-07,1.9381312e-07,4.947149e-07,1.937808e-06,5.37017e-06,3.8333833e-06,4.9512355e-06,8.0250504e-07,9.735674e-07,4.3284038e-07,1.8246685e-06,2.510953e-06,4.167657e-06,1.6082164e-05,0.00010875718,0.00016709004,8.8116714e-05,0.00016454603,0.00031276685,0.00011850722,1.4195233e-05
0.073133305,0.06509943,0.017875781,0.00029134934,8.168136e-07,7.202626e-08,3.9234056e-08,1.522133e-08,1.8202382e-08,7.051695e-08,1.5102599e-07,7.0040675e-09,3.373086e-08,4.640966e-08,5.8760836e-08,6.2064487e-09,1.6552143e-08,8.5650186e-08,1.3899512e-07,7.857824e-07,5.799602e-06,3.4706943e-06,4.793755e-06,1.5061742e-05,1.0914858e-05,3.178905e-06,4.474004e-07
0.006801995,0.0153704295,0.0016509054,5.1373165e-05,4.6289344e-07,3.2746776e-08,2.0780444e-08,1.8614365e-08,1.6644098e-08,4.8871225e-08,1.4918621e-08,5.176743e-09,3.901523e-09,1.3831807e-08,6.2244667e-09,2.686593e-09,6.203517e-09,3.2493936e-08,3.2011148e-08,5.328852e-08,4.266645e-07,5.1016667e-07,2.2779102e-07,3.6962322e-07,3.4119776e-07,4.7791943e-08,1.1209317e-08
0.0029262549,0.002551281,0.0007165719,4.2662236e-05,1.2068031e-07,2.3036531e-08,3.289955e-08,3.2493e-07,1.18635405e-07,8.418286e-08,2.7040062e-07,1.394252e-07,4.0119414e-07,4.280018e-07,1.4755335e-06,1.0636384e-06,2.861662e-06,4.3300116e-07,1.2386914e-06,2.3952778e-06,4.6467453e-06,2.8143497e-05,1.9446908e-05,1.9235264e-05,4.2670367e-06,1.1024302e-06,1.9524848e-07
0.00017414005,0.00031308917,0.00014005431,1.4367615e-06,3.7328975e-06,1.4821125e-05,5.2087213e-05,8.083874e-06,4.2134146e-05,6.6668676e-05,9.649426e-05,4.993917e-06,1.7194394e-05,0.00018635143,8.628523e-05,6.403589e-05,0.000100487676,0.0004651853,0.00083233265,0.0033105195,0.0013133117,0.0042573544,0.0055649676,0.004290716,0.001326837,0.00013271483,2.5586834e-05
9.774545e-06,1.1146524e-05,1.6524602e-06,6.464128e-08,4.3572612e-07,1.3412259e-06,6.823679e-07,3.2934162e-07,9.905705e-07,5.648593e-06,1.1817494e-06,3.022691e-06,3.1377763e-06,1.6715837e-06,4.0546106e-06,4.086547e-06,1.2573866e-05,7.633172e-06,8.546474e-05,4.6565194e-05,0.00016955088,0.0001530114,0.00017872285,0.000109394445,5.4092587e-05,1.0288209e-06,3.6898186e-07
9.273763e-08,4.4417501e-07,9.590378e-08,9.600514e-09,2.615881e-08,1.4125087e-07,2.335918e-08,8.973374e-08,3.3181465e-07,7.424928e-07,1.6835337e-07,5.4464374e-07,3.8510134e-07,3.2685176e-07,7.6948135e-07,2.2062133e-07,9.862799e-07,1.1988327e-06,9.217492e-06,1.0403757e-05,1.922434e-05,2.6588408e-05,2.3029253e-05,1.6182175e-05,5.977246e-06,5.5854862e-08,3.8545334e-08
4.185888e-08,4.1504975e-08,3.2286442e-07,4.2005663e-06,8.979284e-07,4.2276806e-06,7.679445e-06,2.8200278e-05,8.794059e-06,2.1737127e-05,8.780797e-06,1.1894853e-05,4.29876e-06,7.960643e-06,6.524218e-06,1.659112e-05,2.0300888e-05,9.8450095e-05,0.000117760945,4.817187e-05,9.932044e-05,0.00020805487,0.00058302324,0.00032868717,0.0007308394,0.0012347243,5.976809e-05
1.6237244e-07,6.1384576e-08,1.14670314e-07,1.13781766e-07,1.9338418e-07,2.6536586e-07,1.022986e-06,1.75776e-07,7.1626715e-07,1.6492289e-06,3.629334e-06,6.060559e-07,2.262134e-06,1.6243059e-06,1.7477128e-06,1.39636595e-05,5.6565978e-06,1.7930612e-05,1.2821757e-05,7.6282663e-06,5.579584e-05,3.1208212e-05,1.2259923e-05,1.0273189e-05,6.916424e-06,7.200265e-06,1.1081362e-06
5.1030197e-11,3.6745418e-10,2.232806e-09,1.2540986e-08,5.3867772e-08,3.3624868e-08,8.41246e-08,4.9763e-09,1.1470813e-07,7.858698e-08,1.0163288e-07,8.656553e-08,2.393317e-08,3.014406e-07,3.12048e-07,4.5299703e-07,1.17557775e-07,1.569612e-06,2.8932018e-06,9.1414296e-07,1.7580438e-05,4.706178e-06,1.4849525e-06,8.9753405e-07,1.6997694e-06,4.5069663e-07,3.418479e-07
2.952552e-08,3.4844586e-08,8.2292225e-08,8.9142947e-07,4.651956e-06,1.4717381e-05,5.169759e-05,7.245573e-05,5.8271682e-05,2.8855604e-05,1.3119054e-05,3.841473e-06,3.7772477e-06,6.7089827e-06,6.251911e-06,6.9006696e-06,3.2458831e-06,9.757177e-06,2.88844e-06,1.8024175e-06,6.8850954e-06,3.7552813e-06,4.4518633e-06,2.0949326e-06,5.4813506e-07,2.6869898e-07,1.0218769e-07
0.00024588555,0.025024654,0.16616747,0.0977024,0.0004005459,0.00010323909,2.2373064e-05,2.04969e-06,1.280619e-06,3.2871824e-07,2.874168e-07,6.3154495e-08,1.4634992e-07,3.6066217e-07,2.1038446e-07,1.1722514e-07,1.0287281e-07,8.460007e-08,3.874061e-07,1.8024356e-07,5.5153953e-07,1.4591037e-06,2.539413e-06,3.4316065e-06,5.0460917e-06,3.1962438e-06,3.2568207e-07
0.039363053,0.1469263,0.11879981,0.002501283,5.3611693e-05,2.7046012e-06,1.0319093e-07,1.0311773e-07,5.2467172e-08,1.876464e-08,3.7191938e-09,6.9058226e-09,3.792782e-09,3.0946221e-09,1.8501662e-09,4.6926427e-09,7.6538065e-09,5.7735903e-08,2.9028874e-08,1.4243769e-08,1.7406845e-07,1.05930255e-07,3.2553785e-08,2.590384e-08,2.3849303e-08,7.48767e-09,3.222111e-10
0.00011506662,0.18850988,0.07102873,0.0012599005,1.805516e-05,8.5016893e-07,2.7008346e-07,5.1104806e-08,6.395088e-09,1.5651099e-09,2.7192057e-09,6.7455524e-10,8.814426e-10,4.4397647e-10,1.8374765e-09,6.644022e-10,7.0713824e-10,6.8988426e-10,1.8185868e-09,7.0605015e-09,1.2949288e-08,1.4863975e-08,9.797217e-09,4.5665036e-09,1.2546626e-09,8.187462e-10,3.9788627e-11
1.0558429e-06,0.10874426,0.01969231,0.00038800607,1.1756562e-06,1.8886041e-07,5.946903e-07,5.1952986e-07,4.4416822e-07,3.83474e-07,4.1395353e-07,2.4975512e-07,3.0541395e-07,3.6860007e-07,2.829899e-07,2.146933e-07,2.2593008e-07,2.3213441e-07,1.257366e-06,1.6697752e-06,7.5383646e-06,5.496405e-05,9.9176206e-05,7.467167e-05,0.00013585994,0.00016631174,9.193087e-06
0.065079905,0.08166337,0.016495412,4.2200918e-05,4.5539835e-07,8.0882945e-09,1.2336923e-08,1.4588859e-08,2.181495e-09,1.1589864e-09,1.9737392e-09,1.3474069e-09,3.1611918e-09,1.7496415e-08,6.499676e-09,1.0840953e-08,1.587208e-08,1.9260204e-08,5.7833436e-09,1.165752e-08,2.5347845e-08,2.5081346e-07,1.6655006e-06,1.1087308e-06,1.4519147e-06,2.2648185e-06,1.0866999e-07
0.006664431,0.024723265,0.006569739,7.097282e-05,1.1564745e-07,2.1429155e-08,5.1889018e-09,8.9780183e-10,8.022086e-10,6.1183253e-10,3.5511244e-10,2.4968655e-10,2.8152197e-10,4.3509465e-10,6.478905e-10,7.633719e-10,8.265642e-10,1.7202422e-09,1.6389803e-09,4.7271884e-09,9.059495e-09,4.8627133e-09,9.573612e-09,8.41465e-09,1.8845776e-09,1.2276616e-09,1.7990451e-10
0.009854474,0.011932997,0.003366176,2.0432937e-05,1.1127764e-07,1.6293537e-08,2.506918e-08,8.0961975e-09,3.742613e-09,5.448872e-09,1.2077452e-08,1.3829364e-09,1.6261833e-08,7.4107064e-08,1.1624186e-08,8.2467775e-09,1.7997003e-08,8.8468095e-09,1.007602e-08,6.3988786e-08,2.644589e-07,8.386356e-07,5.4576475e-07,2.782472e-07,2.9992798e-08,1.4471288e-08,2.856269e-10
8.136035e-05,0.00024771816,0.00015833546,1.6129914e-05,3.3280885e-05,1.8986402e-05,2.9374854e-05,6.5057626e-05,4.8914302e-05,5.4085238e-05,5.4594544e-05,7.382782e-05,5.0777006e-05,5.739179e-05,0.00018887829,0.00013079605,6.390042e-05,0.00047313437,0.0009122106,0.0015246486,0.004840203,0.0050819265,0.006525438,0.005054644,0.0014735432,0.00024034565,3.2438715e-05
6.17128e-05,3.8659353e-05,4.006306e-06,3.5037033e-07,1.3697881e-07,6.432626e-07,7.740322e-07,1.2763992e-06,6.2591253e-06,7.4482527e-06,4.133433e-06,7.864731e-06,5.9582194e-06,5.084978e-06,1.4312234e-05,4.7160147e-06,3.9857965e-05,4.560785e-05,0.00022182394,0.0006650151,0.0011008111,0.0006864329,0.0006026595,0.0009225531,0.00029125993,6.208475e-06,2.5470772e-06
1.2278725e-06,2.6524258e-06,7.435956e-07,1.7324194e-08,9.895146e-09,3.2903333e-07,6.616006e-07,2.5336513e-07,5.610647e-07,1.0120803e-07,2.9843528e-07,8.318576e-07,3.577489e-07,6.739797e-07,8.097905e-07,1.6202482e-06,3.8066269e-06,1.4830888e-06,2.2678558e-05,2.124936e-05,4.126472e-05,4.6377216e-05,4.667436e-05,3.3058266e-05,1.163227e-05,1.9964784e-07,7.376487e-08
1.0807446e-07,9.390307e-09,1.3594655e-07,2.202542e-07,1.3216458e-06,5.1830934e-06,1.1995522e-05,2.3040975e-05,2.3681998e-05,2.4372426e-05,2.250908e-05,1.3603535e-06,2.2849072e-05,3.1731175e-05,9.016319e-06,1.5485335e-05,1.4988545e-05,2.5035424e-05,2.049193e-05,1.2113207e-05,6.4131156e-05,4.9379618e-05,2.027921e-05,1.0808092e-05,5.752042e-06,1.1687221e-06,4.2070347e-08
1.1151459e-06,7.155248e-06,7.197673e-06,1.6434894e-06,6.85124e-07,1.0127376e-06,1.0828476e-06,4.489943e-07,2.6172315e-06,6.5958056e-07,1.2994535e-06,4.1345248e-07,2.8492673e-06,3.6108122e-06,4.663633e-06,6.204563e-06,2.0664431e-06,1.2321017e-06,7.878178e-06,7.14968e-06,8.898088e-06,7.08578e-06,1.0611196e-05,6.8425334e-06,8.8589275e-07,4.404618e-07,7.126919e-08
2.3191822e-08,8.885669e-08,1.8209862e-07,1.3401697e-07,8.676885e-08,8.0697205e-08,2.2940259e-07,7.48296e-08,1.47694745e-08,3.3044945e-08,2.1725898e-08,8.4251795e-08,2.1295433e-07,8.257707e-08,9.812523e-08,1.2484193e-07,1.894636e-07,9.2705056e-07,3.258982e-07,4.799945e-07,2.46515e-06,3.878093e-06,1.8502291e-06,7.336508e-07,4.914181e-07,5.990835e-08,3.9713153e-09
2.6644521e-08,1.1244077e-08,1.547469e-09,2.0676765e-08,2.2863716e-08,2.4195423e-08,4.827426e-08,9.462164e-08,8.241025e-09,3.5869093e-08,3.8699458e-08,3.9105185e-08,2.5712758e-08,7.195574e-08,1.4470142e-07,5.0006978e-08,7.731367e-08,1.416898e-07,1.519814e-07,2.2603143e-07,5.812649e-07,3.0779063e-06,1.366463e-06,7.1597594e-07,9.9907155e-08,2.9327214e-08,1.6320456e-09
0.00027835678,0.0006254482,0.020961855,0.17592445,0.004999576,0.00017455475,0.000102006394,3.1041607e-05,3.2948208e-06,0.0002199584,0.000121066594,6.194346e-05,0.00014586806,8.4506275e-05,0.0001256211,0.00020203507,0.00014568663,0.00028810167,0.00034159454,0.00032118868,0.0003886494,0.0003483847,0.0003791821,0.0003113059,0.0002512148,0.000102696395,4.5827026e-05
0.010522595,0.08817951,0.08769827,0.0041719754,2.2763918e-05,1.3990159e-05,1.0547313e-05,3.583591e-05,0.00047058024,0.00084797427,0.00037919974,0.0020600453,0.000305232,0.00047349418,0.00065341126,0.00022888063,0.0001810815,0.0005900364,0.0010520242,0.0012931671,0.0014256869,0.0011736365,0.0008469352,0.00053025136,0.00028668786,0.00021219092,8.0269354e-05
0.004885465,0.13017826,0.04949023,0.0006001673,2.5986094e-06,9.3821495e-07,2.6416637e-06,2.9760768e-06,2.350822e-06,7.2097914e-06,7.830911e-06,1.2770464e-05,1.4285488e-05,1.0408056e-05,1.7956681e-05,1.3143052e-05,1.0096663e-05,2.444106e-05,2.8118759e-05,7.024064e-05,5.387433e-05,6.263436e-05,2.2454258e-05,1.4747931e-05,8.30374e-06,4.3595687e-06,2.559741e-06
0.045360558,0.14582597,0.04769446,0.0005314274,2.2526467e-06,4.996284e-07,1.5516807e-07,1.1056807e-06,4.187951e-06,2.6999646e-06,3.5858905e-06,1.9512795e-06,3.3813326e-06,2.4974474e-06,2.0144307e-06,2.5995107e-06,1.4882546e-06,6.19569e-06,1.3929712e-05,8.63539e-06,1.2426535e-05,6.466273e-06,6.3221555e-06,3.853765e-06,3.1977922e-06,1.53276e-06,1.540534e-07
0.0022383286,0.08241121,0.013019939,0.00044582668,1.0437158e-06,4.109034e-08,2.9526382e-07,4.1914512e-07,3.6875036e-07,2.9448194e-07,1.4159831e-06,3.4537965e-07,2.8140778e-07,1.4560108e-07,9.625228e-08,2.1644315e-08,3.1065116e-07,2.3569768e-07,9.2130065e-08,5.8289917e-08,2.7625933e-07,1.4100788e-06,7.03738e-06,4.7993044e-06,9.239521e-06,1.1441905e-05,7.206664e-07
0.03953601,0.020929895,0.001530593,0.00023853433,4.5118702e-07,1.9080328e-08,2.1915586e-08,2.8699525e-08,2.4787088e-08,2.387796e-07,6.9262605e-08,5.4868984e-08,2.6021286e-08,3.1532622e-08,8.008909e-09,9.802368e-09,1.2218939e-08,1.252749e-08,1.4394693e-08,2.9799484e-08,2.1365594e-08,3.302997e-08,2.4689859e-08,1.6227848e-08,1.1889949e-08,8.198505e-09,6.2055766e-10
0.0028691033,0.017484903,0.0045189494,1.8170282e-05,2.5448195e-08,6.0220757e-09,2.740784e-09,2.9250629e-09,7.7557765e-09,1.2386405e-08,2.8499745e-08,1.581315e-08,8.86972e-09,1.547387e-08,6.893352e-09,4.1915817e-09,3.963149e-09,2.0108715e-08,1.209785e-08,1.3039953e-08,1.9673209e-08,4.6897235e-08,4.3280963e-08,3.013046e-08,3.981441e-09,1.2246477e-09,6.1294365e-11
0.00030359853,0.0003226399,7.733844e-05,2.823965e-05,0.0001123977,4.092605e-05,5.3537093e-05,0.00011675733,3.823093e-05,3.0143348e-05,0.000109388144,0.00015042591,0.00042399438,0.00012096972,0.00032530137,0.0005097847,0.0006116515,0.00040150576,0.0028450692,0.0020280608,0.015380902,0.007675496,0.010170694,0.010617134,0.0021505477,0.0007184013,9.123887e-05
4.62972e-05,0.00016442765,4.9262664e-05,1.0303709e-06,6.7204965e-06,3.036895e-06,2.24567e-06,3.8875505e-06,6.2754643e-06,8.25125e-06,1.7057921e-06,4.2149723e-06,6.9796993e-06,1.1146249e-05,1.2344006e-05,2.8352466e-05,3.7930717e-05,2.7344204e-05,0.0001233557,0.00034236567,0.0028159467,0.0016220048,0.0007163763,0.0009190663,0.00044799782,2.961483e-05,7.1593654e-06
6.634222e-06,7.104829e-06,2.156348e-06,2.1070424e-08,3.2562106e-08,9.069571e-08,1.4177568e-06,7.3066394e-07,5.1909325e-07,1.5222413e-07,6.3473453e-07,1.444634e-06,1.0125518e-06,2.4107876e-06,1.6405658e-06,3.820174e-06,1.560169e-06,3.0474966e-06,2.94693e-05,4.6696663e-05,1.837459e-05,4.88758e-05,5.2121613e-05,6.367139e-05,1.4040169e-05,4.2101382e-07,1.2289871e-07
4.3602363e-08,3.1254707e-08,1.7724413e-09,2.104149e-08,3.168773e-08,8.396995e-08,6.035299e-08,2.3726776e-07,1.650335e-07,2.0851618e-07,1.809234e-07,2.2620384e-07,1.6295022e-07,1.8313487e-07,1.0845387e-06,2.8753453e-07,5.9018487e-07,9.847406e-07,2.223086e-06,1.5631416e-05,1.2147715e-05,1.1403954e-05,1.7139877e-05,1.4073752e-05,1.832663e-06,1.09903176e-07,2.2098593e-08
2.1809159e-07,1.0740777e-07,3.0903347e-08,2.6377057e-07,4.20669e-08,1.5935381e-08,3.7530043e-07,4.13912e-07,7.5104055e-07,4.2944012e-07,2.6030416e-06,3.928283e-06,1.1964497e-05,1.8208557e-05,9.835467e-06,1.7198279e-06,2.5936374e-06,1.2775853e-06,1.8916081e-06,3.458948e-06,1.3149841e-05,4.425309e-05,1.2452553e-05,6.2959325e-06,2.8926602e-06,5.702415e-07,2.586551e-08
7.325421e-10,7.0128374e-09,1.2954496e-08,1.1606676e-07,2.4185642e-08,2.5899705e-08,4.504971e-08,4.9771412e-08,3.901953e-08,5.5399557e-08,4.975354e-08,4.621694e-08,8.818235e-08,1.2557824e-07,5.090879e-07,6.8346037e-07,2.0006004e-07,3.515822e-07,2.8186565e-07,3.9109668e-07,1.8587089e-06,3.5970036e-06,2.6205553e-06,1.7764896e-06,1.2553821e-07,9.900862e-08,1.453647e-09
2.9796505e-14,1.3065823e-09,2.3466535e-09,2.1283038e-09,5.908211e-09,1.1320818e-08,1.7674397e-08,1.2681777e-08,1.48025805e-08,1.03106865e-08,1.41979e-08,1.892054e-08,1.0999076e-08,5.5509744e-08,9.2867175e-08,4.4731152e-08,2.693165e-08,2.4679487e-08,3.8044405e-08,1.1354364e-07,4.582235e-07,8.0740864e-07,2.1428084e-06,7.85524e-07,3.7797104e-08,1.376432e-08,3.096436e-10
6.359653e-06,0.00023688837,0.004685042,0.08589516,0.0429093,0.010655418,0.017382583,0.0029698685,0.0011917013,0.00042162422,0.00011202006,6.136568e-06,1.8646466e-05,3.249892e-05,5.2341908e-05,3.466691e-05,1.2996645e-05,1.2871618e-05,1.2422142e-05,1.25296865e-05,7.4980026e-06,1.793688e-05,3.6529495e-05,2.5690399e-05,4.2942087e-05,4.479253e-05,2.1382898e-06
0.00068246137,0.102723606,0.16917026,0.01989778,0.00035006463,7.0787196e-06,3.839312e-06,1.0756665e-06,2.6460486e-07,5.7274764e-08,1.7976696e-08,3.3272155e-08,6.364809e-08,1.0286062e-07,9.1415195e-09,3.894121e-08,8.056005e-08,1.07608464e-07,2.7604602e-07,3.3001584e-07,1.6926776e-07,2.4800028e-07,5.6490745e-07,3.0863265e-07,5.971795e-07,7.9588744e-07,3.7532246e-08
0.0056451876,0.17263992,0.077182725,0.00051299436,4.2664502e-05,8.614778e-07,4.6353517e-07,4.785838e-08,8.141663e-09,6.849755e-09,1.9825332e-09,2.2601636e-09,1.1631801e-09,2.7816691e-09,1.0981157e-09,1.1522728e-09,3.6570467e-09,1.5558744e-08,8.814668e-09,4.7423123e-09,3.678053e-08,6.343717e-08,1.1849232e-08,6.3168986e-09,3.3731873e-09,7.454258e-10,4.648513e-11
0.113506466,0.15757924,0.03817076,0.00054618367,8.441823e-07,6.3283295e-08,2.5939544e-08,6.6167987e-09,1.6285626e-09,8.0026036e-10,8.874689e-10,5.9108174e-10,3.3216285e-10,5.9088034e-10,2.9085623e-10,8.882338e-10,1.2963577e-09,5.463127e-09,5.274995e-09,3.5636265e-09,5.0089417e-09,1.4437066e-08,6.3028134e-09,3.5842376e-09,1.1732193e-09,3.6177966e-10,1.7511147e-11
0.03608303,0.12023167,0.037458777,0.00028540986,1.2625276e-06,1.9489293e-07,4.5570687e-08,2.1476245e-08,3.371081e-08,1.799406e-08,1.5758788e-08,1.3915992e-07,2.641764e-07,1.1143283e-06,2.3902933e-06,1.7661396e-06,2.3203775e-07,2.3531824e-07,3.8407677e-07,4.4010073e-07,1.47641e-06,1.0083557e-05,2.1355141e-05,3.2500422e-05,3.3164608e-05,3.5222914e-05,2.123237e-06
