NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03579898327589035,-0.6137994170188904,-0.3074794948101044,0.04079497084021568,-0.6513313055038452,-0.29561947882175443,0.04124840050935745,-0.6518525242805481,-0.29502855241298676,0.041117817908525464,-0.652372944355011,-0.294817715883255,0.011783496849238873,-0.6483044743537902,-0.2978997200727463,0.012094275280833244,-0.6486587643623352,-0.298898246884346,0.011989067122340203,-0.6499646902084351,-0.2977899670600891,0.07731378972530364,-0.6370026707649231,-0.1918947458267212,-0.055810829252004625,-0.6321410536766052,-0.21779181361198424,0.05295737832784653,-0.5874617099761963,-0.26916406452655794,0.013542306795716285,-0.5837091565132141,-0.2756146311759949,0.16354410946369172,-0.4479250729084015,-0.12811768800020218,-0.15744654536247255,-0.4531669497489929,-0.1736995369195938,0.2016040176153183,-0.2259332448244095,-0.09348767846822739,-0.2555497527122498,-0.23654731810092927,-0.15395500957965852,0.20406859815120698,-0.02388059312943369,-0.14571466147899628,-0.17601760625839233,-0.09497296810150146,-0.21284430623054504,0.2043861299753189,0.05238891988992691,-0.1721531331539154,-0.14111120104789734,-0.03343086326494813,-0.23627388775348662,0.17571913301944733,0.04995099734514952,-0.2000122219324112,-0.11335420310497284,-0.05972270667552948,-0.2514277309179306,0.1905715435743332,-0.00984107917174697,-0.15497822761535646,-0.15186128616333008,-0.09390744119882584,-0.2192960649728775,0.11660478115081788,0.001296364504378289,0.016400503925979137,-0.11674725115299225,-0.0018246293300762772,-0.014991183765232563,0.12571607530117035,0.41604708433151244,-0.018622322101145984,-0.15614598393440246,0.3815334618091583,-0.030914317443966867,0.18898191154003144,0.7677595257759094,0.09414977058768273,-0.16261255741119385,0.7233682513237,0.08683122992515564,0.20167661011219024,0.8135022401809693,0.09547647982835769,-0.16821344196796417,0.7689432978630066,0.08939733058214187,0.2602612107992172,0.8729617714881897,-0.020531295449472964,-0.232530078291893,0.8199823498725891,-0.023786196671426296
0.0386724479496479,-0.6107656836509705,-0.29988421499729156,0.044107332825660706,-0.6475405693054199,-0.28763384819030763,0.04456194788217545,-0.6480780005455017,-0.2870702713727951,0.04438464641571045,-0.6486087083816529,-0.28680856227874757,0.015351487882435321,-0.6451980233192444,-0.2905593246221542,0.015660154819488525,-0.6455878496170044,-0.29154290854930875,0.015537824109196663,-0.646904993057251,-0.2903714120388031,0.07964033335447311,-0.6315962314605713,-0.18307498395442962,-0.05282292664051056,-0.6305813908576965,-0.2131502717733383,0.0548594057559967,-0.584199333190918,-0.2610965758562088,0.01562776491045952,-0.5816242694854736,-0.26856631338596343,0.16385167539119722,-0.44254730343818666,-0.11922275573015213,-0.15586722791194915,-0.45574711561203,-0.16766727715730667,0.19707640409469604,-0.2180982530117035,-0.0825689509510994,-0.25964435636997224,-0.2442057400941849,-0.16066345274448396,0.21729902923107147,-0.014485835866071283,-0.13179394006729125,-0.16576954126358032,-0.11954223364591599,-0.22071681022644044,0.22407334446907043,0.0604972343891859,-0.15490611791610717,-0.125851833820343,-0.06366298133507371,-0.24364443123340607,0.20028434693813324,0.06146266497671604,-0.1835329830646515,-0.09748895540833473,-0.09067563489079475,-0.25627914667129514,0.20693055391311646,0.001144395675510168,-0.14131551384925842,-0.1406295880675316,-0.11940681338310241,-0.2260896384716034,0.11653729528188705,0.0016566417994908988,0.016230529360473155,-0.11668680310249328,-0.0021784424083307386,-0.014801045693457127,0.13405945897102356,0.41726473569869993,-0.02526413705199957,-0.15817101895809174,0.381496262550354,-0.03240975476801396,0.19448969066143035,0.7706244707107544,0.08246566727757454,-0.1553553968667984,0.7244079113006592,0.0865425482392311,0.20685756504535674,0.8164798021316528,0.08347666785120963,-0.1607769399881363,0.7702896237373352,0.08918890804052353,0.26762481927871706,0.8769435286521912,-0.030743626318871974,-0.23190484642982484,0.8196352243423461,-0.01984416451305151
0.04261434748768807,-0.6125831604003906,-0.2756273001432419,0.048111462593078615,-0.648647916316986,-0.2624094784259796,0.04857286512851715,-0.6492308855056763,-0.26183906495571135,0.04836430251598358,-0.6497203350067139,-0.2616188555955887,0.01978863626718521,-0.6470762372016907,-0.26637016236782074,0.020098809525370596,-0.6475225806236267,-0.2673374265432358,0.019980238005518913,-0.6488615274429321,-0.26610530018806455,0.08024995476007461,-0.631046199798584,-0.15732848048210143,-0.051229997724294665,-0.6336177229881287,-0.19256798624992372,0.056792589277029036,-0.5857520937919617,-0.2365875482559204,0.017932041734457015,-0.5841869592666626,-0.24550740718841552,0.16160571277141572,-0.44026523232460024,-0.0970793291926384,-0.15702124536037446,-0.46129037737846373,-0.1481999933719635,0.18745834231376649,-0.211848708987236,-0.06420358028262854,-0.26429063975811007,-0.2602386444807053,-0.16356361508369446,0.2289034307003021,-0.007991122850216924,-0.11429738402366638,-0.15101222097873687,-0.16934914737939835,-0.2339569538831711,0.24195443391799926,0.06520711332559585,-0.13416046500205994,-0.10483010858297348,-0.12357449550181628,-0.2561751365661621,0.22328908145427703,0.07048693671822548,-0.16341451108455657,-0.07697772160172463,-0.15161799527704717,-0.26457116603851316,0.22177732288837432,0.009852723404765128,-0.12391260713338852,-0.12515366971492767,-0.1709412232041359,-0.23760837316513062,0.11647024154663085,0.0019361841143108905,0.01598134692758322,-0.11661768555641175,-0.0024489423260092734,-0.014537250250577926,0.14116706997156142,0.4175215303897858,-0.029161442629992963,-0.1598180651664734,0.3819209039211273,-0.028981634229421616,0.20061863958835602,0.7726359248161316,0.07493174746632576,-0.15196647346019745,0.7260910391807556,0.09167036265134812,0.21273620426654816,0.8185199856758117,0.07600635811686515,-0.15733211040496825,0.7721573233604431,0.09465543627738952,0.2740613281726837,0.8800458908081055,-0.0357380224391818,-0.23215390145778655,0.8202407002449036,-0.010648240335285664
0.04948441907763481,-0.616477108001709,-0.23829139471054078,0.05509946718811989,-0.6514411449432373,-0.22396927177906037,0.05555995553731918,-0.652075469493866,-0.22339702546596527,0.05532355532050133,-0.6525210380554199,-0.22318534404039383,0.027213866449892522,-0.6510903000831604,-0.22883335649967193,0.027537709660828115,-0.6516048669815063,-0.2297639310359955,0.02740356605499983,-0.6529654026031494,-0.22852598428726195,0.08256958127021789,-0.631305480003357,-0.11801189407706261,-0.04775391146540642,-0.6386550068855286,-0.15765106081962585,0.061068950593471526,-0.5890336632728577,-0.19880532771348952,0.0226261705160141,-0.5888085484504699,-0.20898908674716948,0.1597861260175705,-0.43996169567108157,-0.06141371503472328,-0.15732369422912598,-0.469779908657074,-0.1179754875600338,0.18022145032882692,-0.20915444791316987,-0.03428365048021078,-0.26830509305000305,-0.2885849565267563,-0.16290437579154968,0.23947023153305053,-0.012680637487210333,-0.0872061375528574,-0.13509372025728225,-0.2382450819015503,-0.24467216730117797,0.2563869297504425,0.057967329025268556,-0.10365125052630901,-0.08385574817657471,-0.2040198840200901,-0.2670879542827606,0.24180524051189423,0.06459030285477638,-0.13338112384080886,-0.05695741381496191,-0.23289823457598685,-0.27168776988983157,0.2348523586988449,0.00592912184074521,-0.09707813411951065,-0.10895811617374421,-0.24150035679340362,-0.24680528938770294,0.11640644371509552,0.0021312154829502107,0.015915434621274472,-0.1165379449725151,-0.0026374873239547016,-0.01445076260715723,0.1478298395872116,0.4172874927520752,-0.033080555871129035,-0.158504655957222,0.3823129296302795,-0.027885784953832628,0.2074758380651474,0.7742258667945862,0.060943546891212466,-0.14809672832489013,0.7278133988380432,0.09221707284450531,0.2191603660583496,0.8201303243637085,0.06156411170959473,-0.15296463370323182,0.7740330100059509,0.09528375715017319,0.2787598192691803,0.882882833480835,-0.05014033019542694,-0.22464736700057983,0.8216341137886047,-0.008541401597904041
0.05756658539175987,-0.6207925200462341,-0.19521983861923217,0.062778789550066,-0.6548771262168884,-0.17950163930654525,0.06323591321706772,-0.6555615663528442,-0.1789172574877739,0.06298828199505806,-0.6559597849845886,-0.17871961295604705,0.03534335270524025,-0.6555921077728272,-0.18586641550064087,0.03569309115409851,-0.656167495250702,-0.18673937618732453,0.03553990311920643,-0.6575445294380188,-0.1855190634727478,0.0848026916384697,-0.6334837436676025,-0.07193527612835168,-0.044391047209501266,-0.6444637894630432,-0.11815144047141075,0.06613283902406693,-0.5930727958679199,-0.15495054721832274,0.02828717976808548,-0.594020140171051,-0.1671192765235901,0.15742045640945435,-0.4426685571670532,-0.01924374923110008,-0.15656299889087677,-0.4785036325454712,-0.08424946814775466,0.1715318202972412,-0.2106716215610504,0.0032932111993432046,-0.2646861344575882,-0.3217254877090454,-0.16149263381958007,0.24588479995727539,-0.026959521719254552,-0.050927895680069925,-0.11798325181007385,-0.3179100066423416,-0.2538947969675064,0.26519508063793185,0.040522531419992444,-0.06398491151630878,-0.06361566260457038,-0.295660163462162,-0.2770371466875076,0.2547718077898026,0.047979870601557194,-0.09441767130047082,-0.0392254551872611,-0.32446140348911284,-0.2782193601131439,0.24328668117523194,-0.008129780646413565,-0.06119653657078743,-0.09256547838449478,-0.3227578580379486,-0.25481778383255005,0.1162843018770218,0.0019970851484686137,0.017023043893277644,-0.11638602912425995,-0.002500278363004327,-0.015524430572986603,0.15406369268894196,0.4170371413230896,-0.03453706204891205,-0.1538936674594879,0.3826846659183502,-0.026728442311286925,0.21499240398406982,0.7743244409561157,0.05217752307653427,-0.1435198128223419,0.7269118428230286,0.09486310034990311,0.2264467477798462,0.8200828552246093,0.052262401580810545,-0.14767857789993286,0.7728878378868103,0.09864924550056457,0.2855830371379852,0.8843636393547059,-0.061265838146209714,-0.2102564573287964,0.8232668042182922,-0.004377713735448196
0.06791519820690155,-0.625019633769989,-0.15417819172143937,0.07104130014777184,-0.6582400679588318,-0.13727564066648484,0.07148243635892867,-0.6589808583259582,-0.13663975149393082,0.07122924625873565,-0.6593293428421021,-0.13647112846374512,0.044657988473773,-0.6599927186965943,-0.14654130339622498,0.04504849202930927,-0.6606379389762879,-0.14733718931674958,0.04486581310629845,-0.6620371222496033,-0.14621843993663788,0.08303507715463639,-0.635996675491333,-0.027979385294020175,-0.041224827617406846,-0.6499409556388855,-0.08594409823417663,0.0717671349644661,-0.5973606705665588,-0.11298177540302276,0.035338924080133435,-0.5988596439361572,-0.12881419956684112,0.14952346682548523,-0.446408611536026,0.024914764612913132,-0.15559089183807373,-0.48595353960990906,-0.0605850413441658,0.1618999183177948,-0.21547378301620485,0.046965036727488044,-0.2555428743362427,-0.3594154715538025,-0.16941042840480805,0.250041127204895,-0.046429196000099184,-0.004787370935082436,-0.10021862387657166,-0.4012390375137329,-0.2680304855108261,0.2707353174686432,0.018164242058992384,-0.015061596408486366,-0.045394763350486755,-0.38941520154476167,-0.2923161625862122,0.2631660640239716,0.02591909111943096,-0.045976495184004304,-0.024476420134305954,-0.41735418140888214,-0.28824477791786196,0.2488287478685379,-0.02768350662663579,-0.015582036226987839,-0.076602803170681,-0.407362288236618,-0.2676501661539078,0.11560999751091003,0.0018134560668841004,0.021194049343466758,-0.11567901074886322,-0.002314246934838593,-0.01963769681751728,0.15765359699726106,0.41700178384780884,-0.031933823972940444,-0.1483788698911667,0.38289896845817567,-0.023657330125570298,0.22048986256122588,0.7743953227996826,0.051848727464675906,-0.14217326641082764,0.7243026971817017,0.10087203532457352,0.23172398507595063,0.8199820637702941,0.051796679943799974,-0.14648879766464235,0.7698607802391052,0.10540118366479874,0.28919740915298464,0.8861879944801331,-0.06371303647756577,-0.19846965074539186,0.8240985751152039,0.0018167766451369972
