0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
5.3788124e-12,1.5901955e-11,1.0356447e-11,1.1521789e-10,1.4356452e-10,5.4369384e-11,2.0579305e-10,1.1198635e-10,2.661391e-10,5.3954735e-10,2.8315464e-10,1.1020038e-10,4.139744e-11,8.458418e-11,9.439397e-12,2.501595e-10,1.1014521e-10,4.889193e-11,6.9214544e-11,1.8162247e-10,1.3599494e-10,1.5531233e-10,8.9773175e-11,8.42081e-11,1.3937185e-10,9.2874396e-11,2.892171e-11
0.00045661366,0.0051096715,0.07384298,0.19759107,0.0025808245,0.0002454964,2.264637e-05,1.6932117e-06,4.3234542e-07,1.6614227e-07,2.2771171e-07,1.4256423e-06,8.555976e-07,2.3200846e-07,1.0476098e-07,2.616694e-07,9.617443e-08,4.647898e-07,5.419779e-07,7.1971664e-07,1.1349005e-06,2.5566294e-06,5.5493983e-06,1.3302386e-05,1.0135866e-05,9.076403e-06,6.661499e-08
0.00093116966,0.1580441,0.11460886,0.0027441161,0.00012621038,2.8353134e-06,3.7034485e-07,2.0422915e-07,1.066966e-07,2.0122249e-08,5.651927e-09,1.7826983e-09,4.910807e-09,3.0902159e-09,4.9907425e-09,1.2990098e-08,1.6639671e-08,3.152216e-08,3.7374452e-08,3.926842e-08,7.316252e-08,4.0300293e-08,4.8432703e-08,5.728593e-08,2.6343148e-08,2.4185768e-08,5.8636107e-10
0.009910646,0.18456692,0.06724344,0.0010162985,8.473294e-06,1.2890783e-06,1.4991255e-07,2.8137778e-08,8.17215e-09,1.435709e-09,8.954658e-10,5.936003e-10,2.1066679e-10,7.4543227e-10,1.4574519e-09,2.5985292e-09,1.7855571e-09,1.08957146e-08,2.527038e-09,1.1026476e-08,3.857118e-08,2.1666143e-08,2.0037318e-08,8.010806e-09,3.978453e-09,9.630211e-10,1.5794308e-10
0.014714027,0.10344797,0.016540598,0.0005195496,6.826721e-07,3.98415e-07,8.7815096e-08,3.5197326e-07,2.4316174e-07,1.799947e-07,7.084258e-07,2.328878e-06,6.563854e-06,1.7325073e-06,7.216073e-07,2.9752637e-06,1.7360729e-06,3.2694052e-06,9.2122497e-07,1.8889806e-06,5.958999e-06,6.1784776e-05,9.1829526e-05,7.520131e-05,0.00013527852,0.00020195785,6.4822643e-07
3.4987832e-05,0.07677997,0.02044054,6.0823135e-05,3.0814874e-07,1.1978824e-07,1.1626629e-07,2.5856055e-08,1.7229658e-09,4.3758375e-09,6.8049375e-09,3.849318e-09,2.655126e-09,3.5488525e-09,6.5567356e-09,5.42962e-09,1.0633602e-08,3.0842287e-08,4.3515406e-08,1.9764316e-08,6.831656e-08,3.022184e-07,1.4084321e-06,7.9973904e-07,1.1681466e-06,1.9261097e-06,5.0259217e-08
0.028584829,0.020157794,0.0025677395,7.038519e-05,2.8192193e-07,5.1421756e-09,2.475481e-09,1.1605965e-09,7.728238e-10,2.1188724e-10,6.820269e-10,5.1616156e-10,3.4072328e-10,9.057838e-10,1.8826387e-09,5.064907e-09,1.9752189e-09,3.6401282e-09,4.784893e-09,8.848734e-09,4.3165265e-08,1.6342229e-08,1.0299579e-08,9.376584e-09,3.400138e-09,1.711151e-09,6.0286824e-11
0.0026450674,0.0029672065,0.0009574794,4.3466713e-05,3.5476683e-07,5.8523938e-08,2.6365065e-08,2.220849e-08,2.0417751e-08,3.056128e-08,2.5232435e-08,3.0813904e-08,4.549691e-08,1.7368804e-07,1.5330524e-07,2.4034853e-07,4.5644097e-07,1.9320099e-07,2.1152982e-07,8.516772e-07,9.054086e-07,7.996957e-06,5.636886e-06,4.1895732e-06,9.958887e-07,3.8543976e-07,1.9531427e-08
0.00013438327,0.0003219232,0.00012472064,1.184073e-06,4.4196622e-07,1.554043e-05,4.569821e-05,4.0191444e-06,1.2455828e-05,3.5862922e-05,5.1086703e-05,3.4061297e-06,2.9600655e-05,6.0065006e-05,9.648912e-05,5.713152e-05,0.00012091176,0.0003524694,0.00076533697,0.0022627113,0.001572319,0.0035142975,0.0055852463,0.0035312856,0.0010693929,0.00011055771,4.1369335e-06
9.754872e-06,9.040662e-06,1.6022993e-06,2.6727626e-08,5.307417e-07,1.5862722e-06,7.733051e-07,8.260296e-07,1.041918e-06,1.8556689e-06,6.31648e-07,2.3642056e-06,9.1672035e-07,1.2714637e-06,1.4600002e-06,2.640793e-06,9.39342e-06,4.173058e-06,5.7114703e-05,5.7217687e-05,0.00014638506,0.00012647247,0.0001290397,8.173818e-05,4.4027365e-05,1.0560017e-06,3.9989633e-08
9.431115e-08,8.7359666e-08,2.4392083e-08,1.707217e-08,8.6876184e-08,1.2108602e-07,3.042433e-08,5.555059e-08,2.2741861e-07,2.571129e-07,2.748239e-07,1.03306306e-07,2.2792327e-07,2.2849497e-07,1.4301152e-06,1.7986768e-07,1.3519295e-06,1.4208566e-06,6.281497e-06,1.8254757e-05,2.5338002e-05,1.9418814e-05,2.4033747e-05,2.0768144e-05,4.2546726e-06,1.4028133e-07,5.8957984e-11
8.933899e-08,1.680393e-08,9.64308e-08,7.532411e-07,1.39659e-07,2.3554627e-08,1.3952449e-06,9.884664e-07,5.470927e-07,2.5912764e-06,5.141863e-06,2.1619682e-05,2.6183814e-05,2.6425578e-05,3.993149e-06,3.200258e-06,3.8531775e-06,2.9706787e-06,6.86731e-06,1.4537133e-05,2.8663622e-05,8.83642e-05,1.9356727e-05,1.7254175e-05,4.729735e-06,8.9666787e-07,5.835449e-11
1.1692065e-09,4.352016e-09,1.53641e-08,6.255114e-08,4.468484e-08,5.386086e-08,9.664188e-08,2.4612508e-08,3.8482373e-08,9.80999e-08,8.8278696e-08,8.977449e-08,6.045105e-08,1.9385068e-07,6.346569e-07,6.284869e-07,4.5814875e-07,5.7729005e-07,4.768576e-08,1.7599565e-07,1.3755538e-06,4.6023415e-06,2.672122e-06,1.7318963e-06,9.1451874e-08,1.568386e-07,4.3600294e-11
4.7116977e-09,1.6928301e-09,2.3352122e-09,2.231115e-09,7.361772e-09,9.966936e-09,1.3104733e-08,5.664111e-09,1.3765213e-08,1.7169947e-08,2.4685374e-08,1.786914e-08,1.4309634e-08,3.8594575e-08,6.8048564e-08,3.64771e-08,4.3953992e-08,5.9218372e-08,6.295157e-08,6.7580174e-08,4.13534e-07,8.740775e-07,1.9189285e-06,9.0422344e-07,3.1835466e-08,1.15542145e-08,5.0073636e-11
2.9241287e-08,0.00012810467,0.004751153,0.08574962,0.027838511,0.004527811,0.00747573,0.001325081,0.0006704738,0.0006448635,0.00014298648,0.0001684729,0.00030038075,0.00074915355,0.00017907163,0.00050739484,0.00072983536,0.0004990311,0.00044281103,0.00077027956,0.00084831804,0.0007876936,0.0005479707,0.00050594064,0.0003353348,0.0002987383,6.259829e-06
0.007898733,0.073559806,0.10292265,0.006054294,0.00011024918,1.6090271e-05,4.28515e-05,4.8143458e-05,0.00015495735,0.0008423476,0.000756503,0.001175413,0.00017161656,0.00056915724,0.0012997213,0.00036935703,0.00037833286,0.00046809227,0.00074973394,0.0014740576,0.001839949,0.0012184047,0.0008036709,0.0006544827,0.00033244447,0.0001731877,1.4633856e-05
