0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
-0.011677957717329265,-0.6189484214782714,-0.18291493833065026,-0.016234440654516197,-0.6579452824592591,-0.17063898265361782,-0.01580881509929892,-0.6584982204437255,-0.17003582000732417,-0.016094949916005123,-0.6589618182182312,-0.169974450469017,-0.043138435781002,-0.6510134959220887,-0.1789733427762985,-0.042793276235461176,-0.6517707705497742,-0.17977555751800534,-0.04303861100226636,-0.653099102973938,-0.1787462484836578,-0.0022981720604002193,-0.665593810081482,-0.06728863030672068,-0.1263810661435127,-0.6423768663406373,-0.11594701021909708,-0.0002682695630937829,-0.6027787828445434,-0.1427228289842605,-0.03696037292480466,-0.5936165761947632,-0.15649116516113276,0.09010584264993664,-0.5123955821990966,-0.00679296448826786,-0.20232414245605462,-0.457370228767395,-0.08092506662011144,0.14427639126777644,-0.2959425544738769,0.019913134761154635,-0.22701358199119565,-0.20767384588718413,-0.08309723243117328,0.1816778779029846,-0.1120936721563339,-0.06794228896498675,-0.12152204453945159,-0.05920317858457561,-0.15850855052471158,0.19347208023071288,-0.03321042772382495,-0.09607750236988064,-0.08534742340445513,0.007660767212510083,-0.18474045753479,0.16483880579471583,-0.030733598247170424,-0.1279279631376266,-0.05960784930735823,-0.019729565102606973,-0.20023174047470088,0.17107802331447597,-0.09547142058610913,-0.079411589205265,-0.09748162552714343,-0.05758820131421085,-0.1651228660345077,0.1067836612462997,-0.00714322807267302,0.02386643361300226,-0.1069154372811317,0.006865800749510461,-0.02251677751541134,0.0912568342685699,0.4173860573768615,-0.010712721422314617,-0.09451855003833766,0.4078202998638153,-0.019095912389457178,0.11666958779096599,0.7679870557785035,0.13736392825841898,-0.0606025686860084,0.746101930141449,0.11604326874017712,0.12609145849943157,0.8119820642471314,0.1450177317857742,-0.05807761237025254,0.7910550427436829,0.1216067215800285,0.19220335781574244,0.8802005553245544,0.0427972953394055,-0.08708025291562078,0.8637577080726624,0.005499702219676657,3.55373166e-05,0.005168093956,5.082701846e-06,1.2624239606e-05,1.2394565580000001e-06,5.8713416e-07,3.4809286139999997e-07,2.66776056e-07,1.50311564e-07,1.4751391239999999e-07,1.1268236163999999e-07,1.22699099e-07,1.9914709800000001e-07,1.0580920539999999e-07,1.217256664e-07,2.246841438e-07,2.76453542e-07,2.2663451840000002e-07,4.403536763999999e-07,6.907624058000001e-07,1.5184085254000001e-06,1.4166653827999999e-06,8.144874052000001e-07,4.491420552e-07,5.176842012e-07,1.57585303e-07,2.106750594e-08,66.1500015258789,270.9265502929687,0.05799178406596178,0.0
-0.023350014756433647,-0.617806363105774,-0.18328541755676267,-0.02719973597675558,-0.6568195390701294,-0.17122068703174587,-0.02677519394084806,-0.6573737382888794,-0.17064892947673793,-0.027066882494837026,-0.6578323030471801,-0.17055891871452328,-0.054769127331674064,-0.6496530294418335,-0.1785173201560974,-0.054432545080780936,-0.6503733444213868,-0.1793427664041519,-0.05469574518501754,-0.6516985154151917,-0.17829130947589872,-0.0068173998966812605,-0.6645631623268127,-0.06768021136522287,-0.1346255612373352,-0.6406676650047303,-0.11062564373016351,-0.009200521409511542,-0.6016469812393188,-0.1429628533124923,-0.04691205978393552,-0.5920169377326965,-0.15530751943588253,0.08942711919546123,-0.5148249530792237,-0.008272723872214522,-0.20710557341575617,-0.45658133745193485,-0.07361771240830418,0.15463317036628718,-0.3059425616264343,0.014202868137508618,-0.23455114424228665,-0.2086294901371002,-0.0764216327667236,0.1840824544429779,-0.12462949365377425,-0.07534926593303677,-0.1329343745112419,-0.06737535178661344,-0.1548101127147674,0.1940569931268692,-0.04641119480133053,-0.10485123455524441,-0.09631610155105584,-0.0035587733611464668,-0.18141191720962518,0.1622068434953689,-0.04590612837113436,-0.1351628646254539,-0.07262464370578524,-0.032853497155010666,-0.19706940352916713,0.17212572336196896,-0.10892949074506757,-0.08615043833851813,-0.10948828667402262,-0.06717898547649379,-0.1615244889259338,0.10786728531122203,-0.0073112128116189804,0.02089077292010184,-0.10800505757331844,0.00703111588954918,-0.01956821693107482,0.09403978824615475,0.41718446493148803,-0.023142725806683258,-0.097138679921627,0.4072686493396759,-0.023157948199659543,0.12101755231618876,0.7666182208061219,0.1263768652081489,-0.060891762524843164,0.7442455005645752,0.11256882518529887,0.1303456142544746,0.8107208776473998,0.1340408432483673,-0.05809972897171968,0.7893099999427795,0.11822269320487973,0.19187335133552547,0.8801314544677734,0.030330481939017724,-0.0921711567044258,0.8616674900054931,0.0029741323256166153,3.0130903127999995e-05,0.00268465711846,3.628991586e-06,7.751112405999999e-06,4.113156358e-06,1.90212446e-06,2.0015510554e-06,1.006865706e-06,5.986069619999999e-07,3.6814852040000004e-07,1.23395582164e-06,4.94264011e-07,2.7207404199999997e-06,8.032766345999999e-07,1.8930378463999996e-06,3.3485071877999995e-06,5.823398616e-06,3.9187655744e-06,9.4504579504e-06,1.2478210007799999e-05,2.11184797514e-05,2.20159394428e-05,1.32268217852e-05,8.6364561252e-06,6.8245099732e-06,6.56193555e-07,3.5577931140000005e-08,1503.8100402832029,199.04082565307618,0.1978953808546066,0.0
-0.035321371750906085,-0.6180492281913758,-0.1835377639532089,-0.03852448977529998,-0.6569926357269288,-0.17164133369922635,-0.03810152418911452,-0.6575489282608031,-0.1710989266633987,-0.038396407924592466,-0.6579976415634154,-0.17098954916000367,-0.06665220372378822,-0.6494955134391784,-0.17776676177978512,-0.0663261185586452,-0.6501793336868287,-0.17861181974411008,-0.06659982297569508,-0.6515023946762085,-0.1775422668457031,-0.011514500062912639,-0.6645100522041321,-0.06821789950132365,-0.14271993815898892,-0.6396278548240661,-0.1045631036162376,-0.018369570961222017,-0.6018066620826722,-0.14325816929340357,-0.05695161990821358,-0.5915968298912049,-0.1539422279596328,0.0891417217254638,-0.5179801321029662,-0.01015223486348984,-0.2118524599075317,-0.4561033749580384,-0.06583051383495327,0.16689224243164058,-0.31712243556976316,0.007621112316846856,-0.24266783773899075,-0.21110526263713836,-0.06985601276159284,0.18581356287002562,-0.1387817433476448,-0.0834671556949615,-0.14396978169679642,-0.07928915292024609,-0.15255548119544976,0.19275164246559137,-0.06142898272722954,-0.11428038746118538,-0.1066387413442134,-0.01890522167086602,-0.17952389597892754,0.1571061578392982,-0.06322728978469963,-0.14258038163185113,-0.08512187473475931,-0.05031127830967306,-0.195243644118309,0.17208746612071987,-0.12419356793165204,-0.09331159055232999,-0.1211676295101642,-0.08068654969334595,-0.15935915470123288,0.10896098703145977,-0.007475972194224539,0.0176142798410728,-0.10910756111145017,0.0071945829689502,-0.01632987542077896,0.09651850044727321,0.41706596970558163,-0.03370989058166736,-0.10022944331169123,0.4067692625522614,-0.02465537991374726,0.1252411630749702,0.765612165927887,0.1155313023924827,-0.06189563959836954,0.7426472735404969,0.11116055995225901,0.13450116842985152,0.8098035907745361,0.12306975781917566,-0.05881985560059542,0.7877896022796631,0.11694414943456646,0.1907928836345672,0.880248875617981,0.017918224073946436,-0.09718060135841367,0.8596599316596987,0.0030030940132564363,1.2540961854e-05,0.00094939576366,2.5905653659999993e-06,3.4754837860000003e-06,4.7300586579999996e-06,4.07193424e-06,2.2695123274000003e-06,8.929759840000001e-07,5.527177745999999e-07,3.4994969440000007e-07,1.17468820024e-06,4.329694214e-07,2.5983924859999996e-06,7.533899125999999e-07,1.8403704283999995e-06,3.1917615547999987e-06,5.687523872e-06,3.8077029404000004e-06,9.1736254304e-06,1.1974110493799998e-05,2.0255666311399998e-05,2.11668083428e-05,1.28090116852e-05,8.4325544332e-06,6.566173045199998e-06,6.948034910000001e-07,3.388108854e-08,2407.8600204467775,158.0113967895508,0.33094511926174164,0.0
-0.046976951085962323,-0.6197123956680298,-0.18351538121700284,-0.04950114343315358,-0.6584691238403321,-0.17173516929149624,-0.049078568611293984,-0.6590301847457886,-0.1712207573652267,-0.04937589818611739,-0.6594629526138306,-0.1711028522253036,-0.07810317285358903,-0.6505871438980103,-0.17651965260505675,-0.07779197499155995,-0.6512369775772096,-0.17738004505634306,-0.07806776650249951,-0.6525590753555297,-0.17629916191101072,-0.01604131449013942,-0.6654280090332032,-0.06881050854921336,-0.1501416519284248,-0.6392880582809448,-0.09787314265966411,-0.027268151771277137,-0.603322629928589,-0.1435028719902038,-0.0665996097028255,-0.5924783706665039,-0.15228396773338312,0.08925566494464868,-0.5213804435729981,-0.012373329252004597,-0.21632946550846097,-0.4560678005218506,-0.057630163356661754,0.18000674009323117,-0.32749060273170466,3.566889092329675e-05,-0.2506021881103515,-0.21506845414638515,-0.06282769016921516,0.1863128077983856,-0.1526476049423217,-0.09261187493801115,-0.15407838791608808,-0.09213510259985921,-0.15126970052719108,0.189080855846405,-0.07640558179467911,-0.12459002226591102,-0.11618312209844583,-0.034734847806394104,-0.17863290250301356,0.14921559214591976,-0.08067368135787541,-0.15070101201534264,-0.09646924838423727,-0.06787517506629227,-0.19438321888446802,0.17049087405204771,-0.13929666757583611,-0.10133540779352186,-0.1318213605880737,-0.0948615583777427,-0.15822939813137052,0.11001458972692486,-0.0076067758351564,0.014052335163578327,-0.11017294526100156,0.007325304578989661,-0.012814021129161099,0.09862173438072203,0.41700582861900326,-0.04270233238115902,-0.10366709917783731,0.40619830012321473,-0.02360683672130102,0.12906058520078656,0.7649337720870972,0.10391405373811716,-0.06348919197916977,0.7411935377120972,0.11207059592008586,0.13824296355247495,0.8091858959197997,0.1111962823569774,-0.060130774229764906,0.7863859510421753,0.1179847073554992,0.18874139428138725,0.8806040072441101,0.00465916793793438,-0.10205605119466779,0.8577872037887573,0.005784010941861159,3.7400242956000004e-06,0.00020113490462999998,1.460652826e-06,2.486401876e-06,4.761148588e-06,5.1181194479999996e-06,2.5747184114000004e-06,8.874687512000002e-07,5.42018613e-07,3.5010711900000003e-07,1.1723623649399997e-06,4.309313388e-07,2.5918122903999997e-06,7.532798269999998e-07,1.8296171846399998e-06,3.1781251090999995e-06,5.658924939880001e-06,3.7993601355999995e-06,9.13943719812e-06,1.19321320394e-05,2.0046265496e-05,2.1049078297799997e-05,1.2691657854100002e-05,8.373319740479999e-06,6.4934082172e-06,6.064882736e-07,2.3862844200000003e-08,2478.4200225830077,118.5618881225586,0.42633799090981483,0.0
-0.057319153025746326,-0.6226702499389649,-0.183312411904335,-0.05916906110942358,-0.661124918460846,-0.1715826231241226,-0.058748090304434265,-0.6616932320594787,-0.17109313845634455,-0.059047414436936355,-0.6621033620834351,-0.17097882926464075,-0.08810556069016454,-0.6528516101837158,-0.1749781960248947,-0.0878133279085159,-0.6534728956222534,-0.17584932684898374,-0.08808530464768403,-0.6547944188117981,-0.17476423859596252,-0.02003988303244108,-0.6671820592880249,-0.06957385718822474,-0.15623857885599132,-0.6396150064468384,-0.09149103820323942,-0.03520723004825408,-0.6060654950141907,-0.14381960868835447,-0.07506416216492648,-0.5946253085136414,-0.15056599915027613,0.08990631073713296,-0.524479787349701,-0.015191587004810542,-0.2202164840698242,-0.4564553272724151,-0.04988396972417828,0.1926793205738067,-0.3354878461360931,-0.008371510729193643,-0.2572711837291717,-0.2197177422046661,-0.05557311795651909,0.18542712628841396,-0.16427010923624033,-0.10255020618438719,-0.16262183427810667,-0.1034142406284809,-0.15062513411045067,0.18294421613216397,-0.08935070276260368,-0.13535343021154397,-0.12466738343238828,-0.04823627680540082,-0.17823327660560603,0.1390740469098091,-0.09590372629463668,-0.15932068645954128,-0.10630252867937087,-0.08238134535029529,-0.1941137725114822,0.16716551840305324,-0.1521234920620918,-0.11010902494192124,-0.1408306473493576,-0.10698433980345719,-0.15780787348747247,0.11095366060733791,-0.007689381763339,0.010236126347444887,-0.11112838625907895,0.0074088410660623815,-0.00904891308397052,0.10012297213077541,0.4169924712181091,-0.0495556508004665,-0.10723098516464229,0.40558135986328125,-0.020043850000947643,0.13239657640457153,0.7644735527038574,0.09280351758003229,-0.06555917859077448,0.7399756717681885,0.11539506703615184,0.1414905124902725,0.8087421655654907,0.09972522288560862,-0.061973629891872384,0.7851986265182495,0.12147199422121044,0.18555654048919673,0.8810250711441039,-0.007991571463644506,-0.10708195656538007,0.8561716771125794,0.01143503028812116,3.6625861506e-07,7.405451140000001e-06,1.315720794e-06,2.2316908440000004e-06,4.68393863e-06,5.227063788e-06,2.6483203794e-06,8.7936250806e-07,5.255255321e-07,3.42042292e-07,1.1692669365400001e-06,4.2676319966000003e-07,2.5898453550999995e-06,7.539516177999999e-07,1.8314144190399997e-06,3.177485530299999e-06,5.6567741205600005e-06,3.7985895337999997e-06,9.13561172572e-06,1.1927485117139999e-05,2.00447779634e-05,2.10483696254e-05,1.2685924098100002e-05,8.36711951184e-06,6.4860775734e-06,5.967175016e-07,2.2976571566000002e-08,2548.9800247192384,67.33464736938477,0.5386487811803817,0.0
-0.06582569897174831,-0.6262402892112732,-0.1832543736696243,-0.0669948618113994,-0.6643218684196472,-0.17150025367736813,-0.06657528325915334,-0.6648959851264953,-0.1710309815406799,-0.06687695458531376,-0.6652801513671875,-0.17093467891216274,-0.09618504166603085,-0.6556836414337158,-0.17337186098098753,-0.0959140972793102,-0.6562858676910399,-0.1742505276203155,-0.0961802059412002,-0.6576061224937438,-0.17317029893398284,-0.023101405389606876,-0.6693882417678834,-0.07081480234861368,-0.1608228856325149,-0.6403860116004944,-0.08560327112674712,-0.04168297648429865,-0.6094723629951477,-0.14455236256122586,-0.08189595952630038,-0.597529182434082,-0.14904081940650937,0.09146374315023416,-0.5269673323631286,-0.018589266147464478,-0.2230656552314758,-0.4571780312061309,-0.04260473079979417,0.20432368934154505,-0.34069015860557555,-0.017128992434590984,-0.2620891660451889,-0.2242877578735351,-0.04758420825004572,0.1831803351640701,-0.17274789005517954,-0.11272095799446107,-0.1700077778100967,-0.1107585535943508,-0.14936479985713952,0.1751421189308166,-0.09918862923979753,-0.14586573421955104,-0.13269304901361462,-0.05651023615151638,-0.1769950771331787,0.1280115538835525,-0.10749816745519633,-0.16779492020606987,-0.11521644711494441,-0.09070182330906389,-0.19317035913467404,0.16250507295131678,-0.16156356930732724,-0.11913031667470933,-0.1486188045144081,-0.1144844497740268,-0.1569067800045013,0.11176207363605495,-0.0076929479092359195,0.0062279419973492066,-0.11195740997791286,0.00741403028368944,-0.00509211445227264,0.10102507054805751,0.4169717490673065,-0.05504303753376003,-0.11083662509918209,0.4049432301521301,-0.014245537444949108,0.13522089183330532,0.7637567448616027,0.08298849612474438,-0.06790201395750041,0.7388651466369629,0.1216209906339645,0.1441903883218765,0.8079645800590516,0.08957294389605518,-0.06414739221334453,0.7840892934799195,0.1280055940151214,0.18105193257331842,0.8812097311019897,-0.018990039490163306,-0.11180447965860363,0.8547223281860351,0.02054228904074984,2.6557089860000002e-08,6.23306833e-07,1.655510348e-06,5.670668278e-06,0.00011598731095199999,1.8022381952e-05,5.460467965e-05,2.3406326820600003e-06,7.719381221000001e-07,8.981548784000001e-07,1.1826543023e-06,4.7109850126000004e-07,2.6876962534999997e-06,1.0909949771999998e-06,1.97976057224e-06,3.294381518899999e-06,5.74322932056e-06,3.8811630488e-06,9.16565560532e-06,1.1968674444539999e-05,2.0154839778e-05,2.11306308006e-05,1.2785131391900002e-05,8.40571674064e-06,6.5760755258e-06,6.695604886e-07,3.2254295166e-08,2619.5400268554686,54.60517501831055,0.6247794985771179,0.5999999999999999
-0.0720967963337898,-0.6299313545227051,-0.18334506571292875,-0.07262402102351183,-0.6676411581039429,-0.171549642086029,-0.07220604643225667,-0.6682153534889221,-0.17109749376773825,-0.07250972405076021,-0.6685705041885377,-0.1710261577367782,-0.10198174059391021,-0.6586196088790892,-0.171816132068634,-0.10173106551170345,-0.6592131376266479,-0.17269727706909177,-0.10199151873588556,-0.6605293679237366,-0.17162811756134028,-0.024797070883214416,-0.6717907953262329,-0.07251000076532357,-0.16338866889476772,-0.6413234186172485,-0.08020485937595366,-0.04623434461653227,-0.6130918574333191,-0.14570855021476742,-0.08663807034492488,-0.6007316708564758,-0.14772681951522823,0.09405973881483073,-0.5286637926101685,-0.02284722715616222,-0.22364288866519924,-0.458273149728775,-0.03520759153179822,0.21435771882534022,-0.3430701899528503,-0.02730034310370675,-0.2636448860168457,-0.2283044987916946,-0.038253170400857864,0.17971324324607846,-0.17759628951549522,-0.12429135441780088,-0.17636944472789762,-0.11263786822557449,-0.14577945798635475,0.16671664595603936,-0.10518840163946146,-0.15742854475975032,-0.14052032351493832,-0.05754472613334649,-0.17331829249858852,0.11685571312904355,-0.11432926476001737,-0.17752202630043024,-0.1234346833825111,-0.09081525854766366,-0.19014551401138302,0.15686647474765772,-0.16696077227592465,-0.12965248078107833,-0.15531313449144363,-0.11575650960206978,-0.15391992449760433,0.11241238504648203,-0.0075976978987455,0.0018039898807182633,-0.11263262152671809,0.00732173565775152,-0.0007199497148394598,0.10131816446781154,0.4168500173091888,-0.0598290832340717,-0.11436266750097268,0.4042258524894714,-0.007175438944250323,0.1380737441778183,0.7622489714622498,0.0750571238994598,-0.0700015632808208,0.73753910779953,0.1303918001055717,0.14692862570285797,0.80629891872406,0.08148266106843943,-0.06611260965466496,0.7826216387748718,0.13727988302707667,0.17608884394168847,0.8808973240852357,-0.027635026685893488,-0.11599471211433406,0.8530120635032654,0.032115270056237884,1.2170212460000001e-08,5.43420351e-07,9.7050087e-07,4.157181518e-06,0.000131140624952,2.4709532952e-05,0.00010192260404999999,2.1694620220600002e-06,3.841872421e-07,9.347589983999999e-07,3.46218283e-08,5.6134418260000005e-08,1.495597801e-07,3.754066018e-07,1.9160455624000001e-07,1.4795758609999932e-07,1.6342818776e-07,1.52714202e-07,1.0304270531999999e-07,1.3463953514000001e-07,5.052708132e-07,4.2300482100000003e-07,2.643411427e-07,1.7946048224e-07,2.139006658e-07,1.6439477060000002e-07,1.5515802766e-08,1252.439990234375,85.89616394042969,0.5665225982666016,1.0
-0.07628735527396198,-0.6332089066505432,-0.18354900956153866,-0.07623205751180644,-0.6706364870071411,-0.17179236590862268,-0.0758148394525051,-0.6712007904052735,-0.17135782301425928,-0.07611945778131479,-0.6715242147445679,-0.17131140232086176,-0.10571058750152587,-0.6611673474311828,-0.17026482582092284,-0.10547462373971936,-0.661763162612915,-0.17114390194416043,-0.10573184877634043,-0.6630714797973634,-0.17008951306343076,-0.024873068593442377,-0.6741939091682434,-0.07464391142129893,-0.16376354634761808,-0.6421428680419922,-0.07503072947263716,-0.04900675356388086,-0.6165154814720154,-0.14723047912120815,-0.08948923319578166,-0.6037651634216308,-0.14646444678306575,0.09777469277381892,-0.5295918607711793,-0.027920028679072822,-0.22113398253917688,-0.45979234814643855,-0.027249810528010093,0.2223017013072967,-0.3429402041435241,-0.03843498097732655,-0.26046564042568204,-0.231268982887268,-0.027258497476577707,0.1752743178606033,-0.17856818377971645,-0.13604967474937438,-0.18113332569599147,-0.10864113032817839,-0.138952051103115,0.15845934510231013,-0.1068982928991317,-0.1688732925057411,-0.14762155860662457,-0.051164394766092226,-0.16628798723220822,0.10632228493690485,-0.11580146610736844,-0.18759032070636744,-0.13062360644340507,-0.0827487426437437,-0.18419631421566005,0.15064097523689263,-0.16798906266689295,-0.14060075551271436,-0.16039626300334928,-0.11052558988332743,-0.14795632749795912,0.11286105871200555,-0.007373446989804459,-0.002962346449494357,-0.1131085273623466,0.00710229551419612,0.003998258169740422,0.10092209368944165,0.4165638887882232,-0.06352209478616713,-0.11790979295969004,0.40329154372215265,-0.0001798417419195196,0.14085089504718779,0.7597270917892456,0.07108754992485042,-0.07182003125548359,0.7356638383865357,0.14054423242807385,0.1496129375696182,0.8035181450843811,0.07767339870333669,-0.06782115355134008,0.7803888392448425,0.1481313812732696,0.17081453979015346,0.8799731492996216,-0.031821387009695126,-0.11952987581491467,0.850691466331482,0.04433410116762384,6.947833659999999e-09,2.511577676e-07,5.765067260000001e-07,3.7504718091999998e-06,0.00013914764487199998,2.5357107752000005e-05,0.00012716518329,2.34154177406e-06,3.972043555e-07,9.531994664e-07,3.29176217e-08,5.166052011999999e-08,1.1050693284e-07,3.5246529046e-07,1.6555946652000001e-07,1.318519716999993e-07,9.417175657999999e-08,9.392439066e-08,4.116588454e-08,6.03608595e-08,1.425429474e-07,1.093155816e-07,1.2371244698000001e-07,5.5782435939999994e-08,1.112230855e-07,9.897055429999999e-08,1.1884774962e-08,418.95001220703136,120.6441535949707,0.5130402565002441,1.4
-0.07844702586531634,-0.6355369234085083,-0.18380059897899623,-0.07800795197486872,-0.6728746962547303,-0.17228076338768,-0.07759392887353897,-0.6734163808822633,-0.17186278402805324,-0.07789722204208369,-0.6737050175666809,-0.17183508276939385,-0.10751089751720426,-0.6628604459762573,-0.16889754235744475,-0.10728058189153669,-0.6634694170951844,-0.1697687536478042,-0.10753572016954419,-0.6647655582427979,-0.1687263941764831,-0.0232545381726231,-0.6764049506187438,-0.07728996813297269,-0.16164227604866024,-0.6426785922050475,-0.0705037350952625,-0.0499139961600303,-0.6193151998519897,-0.1490509188175201,-0.09027746379375454,-0.6061477160453796,-0.1452872437238693,0.10241173654794689,-0.5299499678611757,-0.03417148493230338,-0.2148777377605438,-0.4615880250930786,-0.019240404600277497,0.22790754914283745,-0.3406067419052124,-0.05072547789663069,-0.25187344729900357,-0.23253810048103327,-0.015571884661912883,0.16981142759323115,-0.17497442632913587,-0.14766505390405654,-0.18421868205070493,-0.09950744256377218,-0.12885487735271448,0.15073163926601402,-0.10338489413261409,-0.1800616353750229,-0.153835537135601,-0.03859662108123295,-0.15594946712255478,0.09658256456255908,-0.11088445916771886,-0.19784985721111292,-0.13695582777261725,-0.06787340518087145,-0.17526689052581784,0.1438276854157447,-0.16387517303228374,-0.15166887521743772,-0.16391681134700772,-0.09968787357211109,-0.13889776766300196,0.11304517567157739,-0.0069925909955054,-0.008106148415245078,-0.11331929564476009,0.0067290288303047206,0.009100191369652722,0.099642384648323,0.41607910871505727,-0.06630464106798167,-0.12189397871494287,0.40206392288208004,0.0059477776475250444,0.14355334043502807,0.7562803292274476,0.07177378684282298,-0.07337200790643689,0.733061830997467,0.15101488620042797,0.15226726591587064,0.7997377896308899,0.07885319501161572,-0.06926890566945072,0.7771713900566101,0.15946165323257447,0.16538668930530545,0.8783775138854981,-0.030759449466131582,-0.12257694154977794,0.8475591230392456,0.05603014150430676,2.8649999206e-07,5.418181997600001e-06,3.6724268066e-05,6.77088151792e-05,0.0009309522088619999,0.000133878032152,0.00018604776013,2.684643680286e-05,7.6072913391e-06,9.976877000999998e-06,3.9073182144e-06,5.00677077412e-06,2.53989002044e-06,1.5406110000600002e-06,1.78203898188e-06,1.2689209073999994e-06,4.4852697069999997e-07,4.5824863546e-07,1.36686212482e-06,1.2058787799e-06,2.0011410228000003e-06,5.381149865999999e-07,3.7737083808e-07,2.2305412266e-07,2.6541919949999996e-07,2.0037338769999998e-07,3.1176739702000004e-08,405.7200073242188,117.73639602661133,0.5491129040718079,2.5999999999999996
-0.07904457241296763,-0.6365108847618103,-0.18339615881443022,-0.07830813795328133,-0.6739960265159606,-0.17247489333152766,-0.07789729863405226,-0.674503607749939,-0.1720693081617355,-0.07819564193487163,-0.6747558689117432,-0.17205379664897916,-0.10769629448652265,-0.6633867025375366,-0.16701140284538266,-0.10746197640895841,-0.6640180397033691,-0.1678711694478988,-0.10771187692880627,-0.6652985692024231,-0.16683663904666896,-0.019742965947370943,-0.6783033108711243,-0.080255773961544,-0.15674497723579406,-0.6430079650878906,-0.06559626862406727,-0.049157238155603356,-0.6211153674125671,-0.1505371797084808,-0.08918216586112973,-0.6075340151786804,-0.14350143074989316,0.10771614909172053,-0.5300067853927614,-0.041547632589936226,-0.20431860446929923,-0.46385938048362724,-0.01001044306904074,0.23106555640697474,-0.336335654258728,-0.06413162361830464,-0.23763921499252313,-0.2323741650581359,-0.0022566102445125405,0.163258107304573,-0.1668565061688423,-0.15891185820102688,-0.18593493878841394,-0.08680003441870209,-0.115057371109724,0.14365464150905602,-0.09456944203004236,-0.19091674923896787,-0.15944766223430626,-0.021791748106479596,-0.14180015027523038,0.08758067533373828,-0.09981814414262764,-0.20813798069953915,-0.14296325773000712,-0.048364998158067406,-0.16278663963079448,0.13647029727697366,-0.15476455658674235,-0.16260048180818557,-0.16626281738281246,-0.08497205980122086,-0.12627935141324992,0.11290414869785304,-0.006412778943777039,-0.013768445448949878,-0.11319858253002162,0.0061597865168005,0.01472919644787902,0.09735813260078427,0.41537993788719174,-0.06878090679645535,-0.12637257605791088,0.4003983664512634,0.011439308784902041,0.14586707293987272,0.7520991063117981,0.07554344534873958,-0.07487899005413054,0.729674379825592,0.1613207411766052,0.15452500879764555,0.7951856470108032,0.08336562708020208,-0.07069323629140851,0.7729480147361756,0.17069950252771376,0.15932923734188076,0.8762154984474181,-0.02614968324080106,-0.1257335141301155,0.8435077476501466,0.06704246573150152,2.0537894726e-06,0.0003259212754876,0.0028114033381180003,0.0009170845187111999,0.000994788059,0.0001441135882,0.00018712969149999996,2.9811205519999995e-05,8.143876286e-06,1.0433294747999999e-05,4.0260797492e-06,5.261638441260001e-06,2.68974598534e-06,1.6484486872600002e-06,1.8462331022799999e-06,1.3372524657999993e-06,5.0629508802e-07,5.523586298599999e-07,1.53806522522e-06,1.31702819096e-06,2.2668078094e-06,6.92476809e-07,5.2129695508e-07,2.921388613e-07,4.978990116999999e-07,4.569190017e-07,7.1450067196e-08,352.8000061035156,148.17073822021484,0.47561096847057344,2.9999999999999996
